region,fcgradient05
lh.bankssts,1.3195205926895142
lh.caudalanteriorcingulate,0.6646654009819031
lh.caudalmiddlefrontal,-0.1100654378533363
lh.cuneus,-0.6796846985816956
lh.entorhinal,0.5485081672668457
lh.fusiform,0.2991158664226532
lh.inferiorparietal,-0.0075581236742436
lh.inferiortemporal,0.3920158743858337
lh.isthmuscingulate,0.0271835327148437
lh.lateraloccipital,-0.4853819012641907
lh.lateralorbitofrontal,0.1974828094244003
lh.lingual,-0.6101491451263428
lh.medialorbitofrontal,0.4399878978729248
lh.middletemporal,0.4664880037307739
lh.parahippocampal,0.3133184015750885
lh.paracentral,-0.8268855214118958
lh.parsopercularis,0.9232207536697388
lh.parsorbitalis,-0.0832792073488235
lh.parstriangularis,0.898836612701416
lh.pericalcarine,-0.5549725890159607
lh.postcentral,-0.723995566368103
lh.posteriorcingulate,0.172354444861412
lh.precentral,-0.1298511773347854
lh.precuneus,0.1571667343378067
lh.rostralanteriorcingulate,0.2201450169086456
lh.rostralmiddlefrontal,-0.0408371910452842
lh.superiorfrontal,0.3503200113773346
lh.superiorparietal,-0.0271108262240886
lh.superiortemporal,0.9065927267074584
lh.supramarginal,0.452732652425766
lh.frontalpole,0.6343655586242676
lh.temporalpole,1.188178539276123
lh.transversetemporal,0.1395749598741531
lh.insula,0.5164275169372559
rh.bankssts,1.240379810333252
rh.caudalanteriorcingulate,0.5970049500465393
rh.caudalmiddlefrontal,-0.3226889967918396
rh.cuneus,-0.6763586401939392
rh.entorhinal,0.5236693620681763
rh.fusiform,0.2990091443061828
rh.inferiorparietal,-0.1605624705553054
rh.inferiortemporal,0.4069009125232696
rh.isthmuscingulate,-0.0649075880646705
rh.lateraloccipital,-0.479307621717453
rh.lateralorbitofrontal,0.0496276095509529
rh.lingual,-0.6430355310440063
rh.medialorbitofrontal,0.3336482048034668
rh.middletemporal,0.2727825939655304
rh.parahippocampal,0.2439860552549362
rh.paracentral,-0.6622606515884399
rh.parsopercularis,0.7858220338821411
rh.parsorbitalis,-0.4979473352432251
rh.parstriangularis,0.9570434093475342
rh.pericalcarine,-0.5497505068778992
rh.postcentral,-0.7869306802749634
rh.posteriorcingulate,0.0999832823872566
rh.precentral,-0.1997039020061493
rh.precuneus,0.0375869981944561
rh.rostralanteriorcingulate,0.1253932267427444
rh.rostralmiddlefrontal,-0.2658013701438904
rh.superiorfrontal,0.3005088269710541
rh.superiorparietal,-0.0533991158008575
rh.superiortemporal,0.8829563856124878
rh.supramarginal,0.3222125470638275
rh.frontalpole,0.2831781208515167
rh.temporalpole,1.035658836364746
rh.transversetemporal,0.0971143916249275
rh.insula,0.457646757364273
