region,fcgradient03
lh.bankssts,-1.83377206325531
lh.caudalanteriorcingulate,1.1815826892852783
lh.caudalmiddlefrontal,-0.1567392349243164
lh.cuneus,-1.176488995552063
lh.entorhinal,-0.9159847497940063
lh.fusiform,-1.0381815433502195
lh.inferiorparietal,-0.5174967050552368
lh.inferiortemporal,0.1997061967849731
lh.isthmuscingulate,-0.9516922235488892
lh.lateraloccipital,-0.678914487361908
lh.lateralorbitofrontal,0.3177635371685028
lh.lingual,-1.1330581903457642
lh.medialorbitofrontal,-1.877209186553955
lh.middletemporal,-1.139402985572815
lh.parahippocampal,-1.195115327835083
lh.paracentral,-1.3141635656356812
lh.parsopercularis,0.378410130739212
lh.parsorbitalis,-0.8076791167259216
lh.parstriangularis,-0.2005602121353149
lh.pericalcarine,-0.9579086303710938
lh.postcentral,-1.3613826036453247
lh.posteriorcingulate,0.4745359420776367
lh.precentral,-0.4059264063835144
lh.precuneus,-0.4563563466072082
lh.rostralanteriorcingulate,-0.7047537565231323
lh.rostralmiddlefrontal,1.1665798425674438
lh.superiorfrontal,-0.5269088745117188
lh.superiorparietal,0.247697502374649
lh.superiortemporal,-1.6133005619049072
lh.supramarginal,0.8265171647071838
lh.frontalpole,-2.422100067138672
lh.temporalpole,-2.5675265789031982
lh.transversetemporal,-0.7982649803161621
lh.insula,0.4567686915397644
rh.bankssts,-1.5314031839370728
rh.caudalanteriorcingulate,1.2402774095535278
rh.caudalmiddlefrontal,0.7874336838722229
rh.cuneus,-1.1661773920059204
rh.entorhinal,-1.0719599723815918
rh.fusiform,-1.0611401796340942
rh.inferiorparietal,-0.087689533829689
rh.inferiortemporal,0.1705245822668075
rh.isthmuscingulate,-0.770574152469635
rh.lateraloccipital,-0.7455604672431946
rh.lateralorbitofrontal,0.6114034652709961
rh.lingual,-1.160507321357727
rh.medialorbitofrontal,-1.590654969215393
rh.middletemporal,-0.8274673819541931
rh.parahippocampal,-1.1487950086593628
rh.paracentral,-1.080258011817932
rh.parsopercularis,1.471757888793945
rh.parsorbitalis,-0.2017156779766082
rh.parstriangularis,0.6348430514335632
rh.pericalcarine,-0.8879672884941101
rh.postcentral,-1.469632863998413
rh.posteriorcingulate,0.760753870010376
rh.precentral,-0.5289399027824402
rh.precuneus,-0.3335727155208587
rh.rostralanteriorcingulate,-0.3761111497879028
rh.rostralmiddlefrontal,1.4747869968414309
rh.superiorfrontal,-0.1223891675472259
rh.superiorparietal,0.126766175031662
rh.superiortemporal,-1.5458605289459229
rh.supramarginal,1.008577585220337
rh.frontalpole,-1.8972045183181765
rh.temporalpole,-2.4632678031921387
rh.transversetemporal,-0.7916427254676819
rh.insula,0.4352380633354187
