region,fcgradient06
lh.bankssts,-1.226634502410889
lh.caudalanteriorcingulate,0.1513775140047073
lh.caudalmiddlefrontal,-0.146469160914421
lh.cuneus,0.0546088367700576
lh.entorhinal,-0.2832370102405548
lh.fusiform,-0.3160462379455566
lh.inferiorparietal,-0.0031861022580415
lh.inferiortemporal,-0.3985628187656402
lh.isthmuscingulate,0.3858845829963684
lh.lateraloccipital,0.0094769122079014
lh.lateralorbitofrontal,-0.2608264088630676
lh.lingual,0.0295174699276685
lh.medialorbitofrontal,0.4568395912647247
lh.middletemporal,0.1236000582575798
lh.parahippocampal,0.2434962540864944
lh.paracentral,0.0730514153838157
lh.parsopercularis,-0.4449491500854492
lh.parsorbitalis,-0.1826393604278564
lh.parstriangularis,-0.4864788949489593
lh.pericalcarine,-0.0316478013992309
lh.postcentral,0.0556334219872951
lh.posteriorcingulate,0.0968794003129005
lh.precentral,0.0810688287019729
lh.precuneus,0.3356659710407257
lh.rostralanteriorcingulate,0.4279052019119262
lh.rostralmiddlefrontal,-0.1788130700588226
lh.superiorfrontal,0.2395219206809997
lh.superiorparietal,0.3680272996425628
lh.superiortemporal,-1.1039295196533203
lh.supramarginal,-0.0449782274663448
lh.frontalpole,0.5708997249603271
lh.temporalpole,-0.1423981934785843
lh.transversetemporal,-0.7684807777404785
lh.insula,-0.1199080869555473
rh.bankssts,-1.3758567571640017
rh.caudalanteriorcingulate,0.0913293808698654
rh.caudalmiddlefrontal,-0.2889117896556854
rh.cuneus,0.054801907390356
rh.entorhinal,-0.46248260140419
rh.fusiform,-0.3574344515800476
rh.inferiorparietal,-0.149695947766304
rh.inferiortemporal,-0.3544841408729553
rh.isthmuscingulate,0.3181143403053283
rh.lateraloccipital,0.010434441268444
rh.lateralorbitofrontal,-0.3360267281532287
rh.lingual,0.0309570357203483
rh.medialorbitofrontal,0.379192054271698
rh.middletemporal,-0.0551595203578472
rh.parahippocampal,0.1210102438926696
rh.paracentral,0.0963180512189865
rh.parsopercularis,-0.437479704618454
rh.parsorbitalis,-0.3343767821788788
rh.parstriangularis,-0.4224526584148407
rh.pericalcarine,-0.0158402975648641
rh.postcentral,-0.0038050988223403
rh.posteriorcingulate,0.0712639763951301
rh.precentral,0.1409014910459518
rh.precuneus,0.2654641270637512
rh.rostralanteriorcingulate,0.3541238605976105
rh.rostralmiddlefrontal,-0.2930379509925842
rh.superiorfrontal,0.2081289887428283
rh.superiorparietal,0.3904376327991485
rh.superiortemporal,-1.140992283821106
rh.supramarginal,0.1095086485147476
rh.frontalpole,0.4125393629074096
rh.temporalpole,-0.1157307997345924
rh.transversetemporal,-0.7397375702857971
rh.insula,-0.121399849653244
