region,fcgradient08
lh.bankssts,0.0855254977941513
lh.caudalanteriorcingulate,-0.1528452634811401
lh.caudalmiddlefrontal,-0.0993343070149421
lh.cuneus,-0.2250833511352539
lh.entorhinal,0.2540886998176574
lh.fusiform,0.1988040953874588
lh.inferiorparietal,-0.0146641740575432
lh.inferiortemporal,0.067775122821331
lh.isthmuscingulate,0.064031071960926
lh.lateraloccipital,0.0194599758833646
lh.lateralorbitofrontal,-0.1114502623677253
lh.lingual,-0.1640790104866027
lh.medialorbitofrontal,0.074717178940773
lh.middletemporal,-0.1350372731685638
lh.parahippocampal,0.2987916469573974
lh.paracentral,-0.064232237637043
lh.parsopercularis,-0.160079687833786
lh.parsorbitalis,-0.214028850197792
lh.parstriangularis,-0.1884747594594955
lh.pericalcarine,-0.1673219054937362
lh.postcentral,-0.0155588155612349
lh.posteriorcingulate,-0.0858925953507423
lh.precentral,-0.0722855553030967
lh.precuneus,0.0299048572778701
lh.rostralanteriorcingulate,0.0756503641605377
lh.rostralmiddlefrontal,-0.1231354475021362
lh.superiorfrontal,-0.1253770142793655
lh.superiorparietal,0.0198794491589069
lh.superiortemporal,0.0997944325208664
lh.supramarginal,-0.0976431518793106
lh.frontalpole,-0.1159685030579567
lh.temporalpole,0.0894226282835006
lh.transversetemporal,-0.0049207918345928
lh.insula,-0.1365642845630645
rh.bankssts,0.1408026814460754
rh.caudalanteriorcingulate,-0.1209636405110359
rh.caudalmiddlefrontal,-0.0539576150476932
rh.cuneus,-0.2159824520349502
rh.entorhinal,0.2927016913890838
rh.fusiform,0.2147534340620041
rh.inferiorparietal,0.0180129017680883
rh.inferiortemporal,0.0814250707626342
rh.isthmuscingulate,0.079333521425724
rh.lateraloccipital,0.0159973427653312
rh.lateralorbitofrontal,-0.0852246209979057
rh.lingual,-0.178307369351387
rh.medialorbitofrontal,0.0976330041885376
rh.middletemporal,-0.0922175496816635
rh.parahippocampal,0.2805322110652923
rh.paracentral,-0.0849954336881637
rh.parsopercularis,-0.1153338998556137
rh.parsorbitalis,-0.2431872338056564
rh.parstriangularis,-0.1473674178123474
rh.pericalcarine,-0.1526619493961334
rh.postcentral,-0.0123575460165739
rh.posteriorcingulate,-0.0919396057724952
rh.precentral,-0.0747738927602768
rh.precuneus,0.0289949439465999
rh.rostralanteriorcingulate,0.0815044268965721
rh.rostralmiddlefrontal,-0.1031977459788322
rh.superiorfrontal,-0.1411354094743728
rh.superiorparietal,0.014602530747652
rh.superiortemporal,0.1270792633295059
rh.supramarginal,-0.0904261991381645
rh.frontalpole,-0.1169092655181884
rh.temporalpole,0.1318391412496566
rh.transversetemporal,-0.0117230368778109
rh.insula,-0.1479759812355041
