region,fcgradient10
lh.bankssts,0.0226170904934406
lh.caudalanteriorcingulate,-0.0089553501456975
lh.caudalmiddlefrontal,-0.018565222620964
lh.cuneus,0.1547908037900924
lh.entorhinal,-0.1176081523299217
lh.fusiform,-0.0364920459687709
lh.inferiorparietal,-0.0305184684693813
lh.inferiortemporal,-0.0268685687333345
lh.isthmuscingulate,-0.0007242758292704
lh.lateraloccipital,-0.0198388565331697
lh.lateralorbitofrontal,0.1750446557998657
lh.lingual,0.1471767425537109
lh.medialorbitofrontal,-0.0278167426586151
lh.middletemporal,0.0006190460408106
lh.parahippocampal,-0.0015002852305769
lh.paracentral,0.3474271297454834
lh.parsopercularis,0.2024504840373993
lh.parsorbitalis,-0.0532188862562179
lh.parstriangularis,0.2665638029575348
lh.pericalcarine,0.1048238947987556
lh.postcentral,0.0877232253551483
lh.posteriorcingulate,0.0487836226820945
lh.precentral,-0.0226972624659538
lh.precuneus,0.1028855219483375
lh.rostralanteriorcingulate,0.1074102148413658
lh.rostralmiddlefrontal,0.1833451986312866
lh.superiorfrontal,0.0733394846320152
lh.superiorparietal,-0.0387476906180381
lh.superiortemporal,-0.2781599760055542
lh.supramarginal,-0.0401413328945636
lh.frontalpole,0.0371917225420475
lh.temporalpole,0.1307174861431121
lh.transversetemporal,-0.510322093963623
lh.insula,-0.217151790857315
rh.bankssts,-0.0721026435494422
rh.caudalanteriorcingulate,0.0612123273313045
rh.caudalmiddlefrontal,0.0837864726781845
rh.cuneus,0.150932639837265
rh.entorhinal,-0.1003044918179512
rh.fusiform,-0.0482561253011226
rh.inferiorparietal,0.0448142252862453
rh.inferiortemporal,0.0339943207800388
rh.isthmuscingulate,0.0261099077761173
rh.lateraloccipital,-0.0226831249892711
rh.lateralorbitofrontal,0.2491042762994766
rh.lingual,0.1493590176105499
rh.medialorbitofrontal,0.0264545939862728
rh.middletemporal,0.0628851279616355
rh.parahippocampal,0.0219684038311243
rh.paracentral,0.2936671376228332
rh.parsopercularis,0.236329585313797
rh.parsorbitalis,0.0878723636269569
rh.parstriangularis,0.3574162721633911
rh.pericalcarine,0.1097615510225296
rh.postcentral,0.1190267205238342
rh.posteriorcingulate,0.1055996567010879
rh.precentral,-0.0009667355334386
rh.precuneus,0.1320789009332656
rh.rostralanteriorcingulate,0.1600943356752395
rh.rostralmiddlefrontal,0.2703704237937927
rh.superiorfrontal,0.11627659201622
rh.superiorparietal,-0.0344410464167594
rh.superiortemporal,-0.2915424406528473
rh.supramarginal,-0.0459419786930084
rh.frontalpole,0.0549117922782897
rh.temporalpole,0.1151822358369827
rh.transversetemporal,-0.4916881024837494
rh.insula,-0.2225287854671478
