region,fcgradient07
lh.bankssts,-0.5450323820114136
lh.caudalanteriorcingulate,0.1323967427015304
lh.caudalmiddlefrontal,0.0435431376099586
lh.cuneus,0.047765590250492
lh.entorhinal,0.2902886867523193
lh.fusiform,-0.0830159783363342
lh.inferiorparietal,0.1493514478206634
lh.inferiortemporal,-0.1307733505964279
lh.isthmuscingulate,0.4975863695144653
lh.lateraloccipital,-0.2660198807716369
lh.lateralorbitofrontal,-0.0257617123425006
lh.lingual,0.0990593880414962
lh.medialorbitofrontal,0.334307461977005
lh.middletemporal,-0.1880766600370407
lh.parahippocampal,0.8650462031364441
lh.paracentral,0.0346527844667434
lh.parsopercularis,-0.3047797381877899
lh.parsorbitalis,-0.2969050705432892
lh.parstriangularis,-0.4807690680027008
lh.pericalcarine,0.1929803192615509
lh.postcentral,-0.1255014538764953
lh.posteriorcingulate,0.2219775766134262
lh.precentral,-0.1004919484257698
lh.precuneus,0.4894193112850189
lh.rostralanteriorcingulate,0.3843366801738739
lh.rostralmiddlefrontal,0.087809108197689
lh.superiorfrontal,-0.061374232172966
lh.superiorparietal,-0.1521748304367065
lh.superiortemporal,-0.1159283742308616
lh.supramarginal,-0.0863727331161499
lh.frontalpole,-0.1144896447658538
lh.temporalpole,-0.2079668790102005
lh.transversetemporal,0.3703990876674652
lh.insula,0.1552692353725433
rh.bankssts,-0.3504984974861145
rh.caudalanteriorcingulate,0.1615377366542816
rh.caudalmiddlefrontal,0.2389675676822662
rh.cuneus,0.0313323028385639
rh.entorhinal,0.2353602647781372
rh.fusiform,-0.1026728004217147
rh.inferiorparietal,0.2553317844867706
rh.inferiortemporal,-0.1153809428215026
rh.isthmuscingulate,0.5749098062515259
rh.lateraloccipital,-0.2908287942409515
rh.lateralorbitofrontal,0.1104359924793243
rh.lingual,0.0622220747172832
rh.medialorbitofrontal,0.4363942742347717
rh.middletemporal,-0.0467923171818256
rh.parahippocampal,0.7678497433662415
rh.paracentral,0.0414492152631282
rh.parsopercularis,-0.0198667049407959
rh.parsorbitalis,-0.154815137386322
rh.parstriangularis,-0.2431991100311279
rh.pericalcarine,0.1802742928266525
rh.postcentral,-0.0972107499837875
rh.posteriorcingulate,0.235803946852684
rh.precentral,-0.1170255541801452
rh.precuneus,0.5077178478240967
rh.rostralanteriorcingulate,0.428961843252182
rh.rostralmiddlefrontal,0.2160447984933853
rh.superiorfrontal,0.0456355102360248
rh.superiorparietal,-0.1845409274101257
rh.superiortemporal,-0.061330109834671
rh.supramarginal,-0.0501960851252079
rh.frontalpole,0.030281376093626
rh.temporalpole,-0.0520140305161476
rh.transversetemporal,0.3816308081150055
rh.insula,0.1715224683284759
