region,F1
7m_R,0.6931692939552145
POS1_R,-1.4163913693227554
23d_R,0.25926223878745536
v23ab_R,-0.1963050249580399
d23ab_R,-0.7540964946196896
31pv_R,-0.629018774182915
5m_R,-0.12973702290038325
5mv_R,1.0383815290346217
23c_R,-0.48486297261845224
5L_R,-0.054431583853820964
24dd_R,0.11520718563396613
24dv_R,0.21111919698042514
7AL_R,-0.6699553816125811
SCEF_R,0.3077001421473989
6ma_R,-1.4994552849083833
7Am_R,0.29714775842585245
7Pl_R,-0.12928470548462326
7PC_R,-0.9149123049230153
LIPv_R,-0.9864165710782201
VIP_R,-0.7974659719477585
MIP_R,-0.6964373715957141
1_R,-1.1072450713696531
2_R,-1.4890900352414298
3a_R,0.8469645950112031
6d_R,-1.1978226055687988
6mp_R,-0.959569511461168
6v_R,-0.6418873044052306
p24pr_R,0.491738807646443
33pr_R,-0.32427531997403675
a24pr_R,0.6949158601896237
p32pr_R,0.22812546350408217
a24_R,1.2207224759753632
d32_R,0.7664977058065312
8BM_R,0.5344094337051652
p32_R,1.2429466568750076
10r_R,1.5733448515556663
47m_R,1.3847436453600015
8Av_R,-0.8751848650244964
8Ad_R,-0.8103103134949715
9m_R,1.4022801615856353
8BL_R,-0.27053341760988847
9p_R,0.2967448770285659
10d_R,2.2226207173727057
8C_R,-1.2463831730465453
44_R,-0.2551937777295813
45_R,0.3096834297176026
47l_R,0.6351364212215659
a47r_R,1.3069043306387318
6r_R,0.09514709487412483
IFJa_R,-0.5189287970600871
IFJp_R,-0.8150761081860162
IFSp_R,0.09707918046720997
IFSa_R,0.9398016868899657
p9-46v_R,-0.19877726565576462
46_R,0.5168612048325655
a9-46v_R,1.1930450788195257
9-46d_R,0.6579332327953478
9a_R,1.085449253128777
10v_R,1.9028255057004428
a10p_R,1.5219222350813286
10pp_R,1.621948204885258
11l_R,0.3994589586161207
13l_R,0.7621762243566282
OFC_R,-1.0487485978313875
47s_R,0.36820211603114084
LIPd_R,-0.6855423454205981
6a_R,-1.3191954706396085
i6-8_R,-0.5950112035213817
s6-8_R,-1.3932672118497982
43_R,-0.7718086998939193
OP4_R,-0.41946582647203046
OP1_R,-0.8119418940924414
OP2-3_R,-0.9690796022931695
52_R,1.5202586557619377
RI_R,0.48225973873340683
PFcm_R,-0.7100674098875478
PoI2_R,-0.6068628255486104
TA2_R,1.8810389619927266
FOP4_R,0.01870445368534327
MI_R,-0.06185284578976999
Pir_R,0.9438662548694196
AVI_R,-0.40008327110011566
AAIC_R,0.5619087543344519
FOP1_R,-0.08371715782555471
FOP3_R,-0.6114501586427982
FOP2_R,-0.40936509289142836
PFt_R,0.2179422484352574
AIP_R,-0.6690182241608511
EC_R,1.9094166932216166
PreS_R,3.0095388160384577
H_R,0.931386597969832
ProS_R,0.136541488512131
PeEc_R,-0.5214873905600859
STGa_R,0.41158721899293094
PBelt_R,0.8922319722933646
A5_R,-1.148619162853615
PHA1_R,-0.3650072261900094
PHA3_R,-1.2982416171992717
STSda_R,-1.545171817947873
STSdp_R,-1.1715108472495752
STSvp_R,0.4885629744626555
TGd_R,1.171990702273733
TE1a_R,0.1245662787970972
TE1p_R,-0.2519674397951776
TE2a_R,-0.12392351923633001
TF_R,-1.2122344615971707
TE2p_R,-0.6496531443187271
PHT_R,-0.16344966349251963
PH_R,-1.0626837619765852
TPOJ1_R,-0.5908637755917262
TPOJ2_R,-0.1957631053243796
TPOJ3_R,-0.4364392718679082
DVT_R,0.8784195632031571
PGp_R,-0.14346942063065155
IP2_R,0.28018676304459206
IP1_R,0.21716980040291825
IP0_R,1.2671780115953764
PFop_R,-0.48868672065014834
PF_R,-0.5520420257283459
PFm_R,-0.2420094141283698
PGi_R,-0.35219595580721447
PGs_R,-0.49931193999089957
V6A_R,0.35092769596485884
VMV1_R,-0.6974821304651037
VMV3_R,-0.7395988281377842
PHA2_R,-1.9044915875351238
V4t_R,-0.4799238756607304
FST_R,-0.567282734886579
V3CD_R,0.03496047603095323
LO3_R,0.055331660265739394
VMV2_R,-1.1866631270549144
31pd_R,0.4342005504166685
31a_R,-0.3198569139397647
VVC_R,-1.2433712433336217
25_R,-1.4753535331609848
s32_R,-0.392615385848694
pOFC_R,0.19616758251050845
PoI1_R,-0.8140791625759626
Ig_R,-1.511883769120195
FOP5_R,-0.08933208860426038
p10p_R,1.029166036917041
p47r_R,1.083948782682891
TGv_R,0.3039018627609526
MBelt_R,2.0178949769803824
LBelt_R,0.7492291433437356
A4_R,-0.06801072714965298
STSva_R,-0.03040187930525896
TE1m_R,-0.12234774167181323
PI_R,2.0003341465487448
a32pr_R,0.4231283896326311
p24_R,1.2183379720465572
