region,F4
V1_L,-1.0394373681421492
MST_L,-0.9066857796351778
V6_L,-1.4540992155636685
V2_L,-0.7924054438170866
V3_L,-0.7156450663202751
V4_L,-0.5215335860901706
V8_L,0.5474739020963695
4_L,0.35296992032997054
3b_L,-2.3188659770169915
FEF_L,-0.30634428270666203
PEF_L,-0.8962233902597241
55b_L,0.17442868779880144
V3A_L,-0.8245432712836611
RSC_L,2.988931528666849
POS2_L,0.06405604229510672
V7_L,-1.11618330601867
IPS1_L,-1.7298351418367386
FFC_L,0.04855938254910846
V3B_L,-1.0135648397360049
LO1_L,-0.2000498647443358
LO2_L,-0.3263355318882529
PIT_L,-0.062320282015883736
MT_L,-0.9949657074500085
A1_L,-1.523241043544574
PSL_L,-0.43748138459050606
SFL_L,0.7879031608885031
PCV_L,0.28190915196296734
STV_L,0.2766491175451532
7Pm_L,0.38922323491809685
7m_L,0.2799842123232828
POS1_L,1.4011752890319669
23d_L,0.031154557028673705
v23ab_L,0.9854435355479582
d23ab_L,0.8903799741122984
31pv_L,-0.08812636232653977
5m_L,0.19231633324989006
5mv_L,-1.0899069216641288
23c_L,-0.7318174154804603
5L_L,0.0235956074579451
24dd_L,0.34202152723725726
24dv_L,-0.22347665993864788
7AL_L,-0.04328217472701837
SCEF_L,1.1106864465420894
6ma_L,0.2709248972872043
7Am_L,0.4225613691921446
7Pl_L,0.2526409918745909
7PC_L,-0.33372938597250473
LIPv_L,-0.4276864412051683
VIP_L,0.07206972601435346
MIP_L,-0.6374161923386735
1_L,-0.32182193482995636
2_L,-0.5606729916506439
3a_L,-2.672259335631481
6d_L,-0.6867533928842646
6mp_L,-0.3700044797897477
6v_L,0.7162574003614864
p24pr_L,0.38490743660764526
33pr_L,2.332319508265611
a24pr_L,-0.48455586259854827
p32pr_L,-0.09086473716564743
a24_L,0.6195781973184697
d32_L,1.3156132766415967
8BM_L,1.7431071191225793
p32_L,0.5767327069497699
10r_L,-0.15312622433424347
47m_L,0.0753053832380263
8Av_L,-0.0842443350236199
8Ad_L,-0.7192960857113924
9m_L,1.7921387076772255
8BL_L,0.5331223667034646
9p_L,-0.32195725432959227
10d_L,0.2515728484388486
8C_L,0.09021516032961618
44_L,1.1036487730155329
45_L,0.7149810359338494
47l_L,0.739388165691593
a47r_L,0.46322906713633194
6r_L,0.40290408736390126
IFJa_L,-0.4946224024830817
IFJp_L,-0.7977211396087477
IFSp_L,-0.6856178486642995
IFSa_L,-0.5486288270082567
p9-46v_L,0.18822863391800743
46_L,-0.11326529227751415
a9-46v_L,-0.12088618667837366
9-46d_L,-0.46831983674777067
9a_L,-0.3698370047541889
10v_L,-0.024673217432556595
a10p_L,-0.9347552542875779
10pp_L,-0.5002776073033937
11l_L,-0.47754356416962745
13l_L,-1.3697213334161402
OFC_L,0.15826240874685626
47s_L,1.3932635440996064
LIPd_L,-1.211247577658601
6a_L,-1.1691892431157433
i6-8_L,-0.4688574832109922
s6-8_L,-0.08152201818240708
43_L,1.0174663306792573
OP4_L,1.0360415655212767
OP1_L,0.9486430564211566
OP2-3_L,0.703806868019997
52_L,-1.189807817659483
RI_L,-0.9400625211819473
PFcm_L,0.3276726440068887
PoI2_L,1.8780606417596508
TA2_L,0.9216015099494554
FOP4_L,0.8844421234002493
MI_L,1.1238873376472536
Pir_L,4.946829479837314
AVI_L,1.0295963124677843
AAIC_L,3.8401018770331468
FOP1_L,1.804040494582771
FOP3_L,0.2721186570494454
FOP2_L,0.44257032028328525
PFt_L,-0.8913257390468896
AIP_L,-0.8482786827579516
EC_L,1.5311218007511849
PreS_L,3.3691340535823553
H_L,-0.5668702134629002
ProS_L,1.4283494666775391
PeEc_L,-0.06586479266881619
STGa_L,1.8031635303555023
PBelt_L,-1.8743184276092681
A5_L,0.35090714520219524
PHA1_L,1.3190871506988604
PHA3_L,-0.1888748873669423
STSda_L,-0.45820297233983376
STSdp_L,-0.6641625912154195
STSvp_L,-0.9921176473160666
TGd_L,1.264040189309605
TE1a_L,0.1370289493168498
TE1p_L,0.06604988088895405
TE2a_L,0.14176077677868779
TF_L,-0.030739862797278614
TE2p_L,0.41791154094712135
PHT_L,0.055479314489481096
PH_L,-0.07842305999398254
TPOJ1_L,-0.13346826507389786
TPOJ2_L,-0.3314808369548232
TPOJ3_L,-0.623320999592294
DVT_L,0.12574906449806314
PGp_L,0.2912400908793178
IP2_L,-0.8890875211134279
IP1_L,-0.7968670432432409
IP0_L,-0.2634651782814739
PFop_L,-0.0529043597695576
PF_L,0.17770923898702431
PFm_L,0.03079245442078399
PGi_L,-0.13905130873503777
PGs_L,-0.039001741026340325
V6A_L,-0.3013336812294809
VMV1_L,-0.06252655121569511
VMV3_L,0.08494434722439768
PHA2_L,-0.18921204942289174
V4t_L,-0.5051485984108955
FST_L,-0.2810680374045977
V3CD_L,-0.3585909040286861
LO3_L,-0.22127105319750875
VMV2_L,-0.5277793000916486
31pd_L,-0.22007479491345752
31a_L,0.6790445930981103
VVC_L,0.32602716766981893
25_L,0.9923015908625477
s32_L,-0.6303632593676199
pOFC_L,1.0850898708228538
PoI1_L,1.1599715332109888
Ig_L,0.1787815391737589
FOP5_L,0.4374148371259328
p10p_L,-0.5527045541952472
p47r_L,-0.27632556049622614
TGv_L,0.6364066598563662
MBelt_L,-0.7242577285661769
LBelt_L,-2.1028135322766524
A4_L,-0.32685175892525375
STSva_L,-1.4910442353502
TE1m_L,-0.041505371736062696
PI_L,-0.10953150476715155
a32pr_L,0.3851298340249397
p24_L,0.7117107967359219
V1_R,-1.3688754058716812
MST_R,-0.9855354933965205
V6_R,-1.863825427162514
V2_R,-1.0179520278558603
V3_R,-0.9705012985420596
V4_R,-0.812836391150965
V8_R,-0.2417093158818999
4_R,0.6301333596187286
3b_R,-3.1412969884177757
FEF_R,-0.32840386108235287
PEF_R,-0.8957104265548087
55b_R,-0.0035745625896706885
V3A_R,-0.5706694816639388
RSC_R,2.7711296610297076
POS2_R,-0.36603513124302667
V7_R,-0.53214718183345
IPS1_R,-1.1119493467781179
FFC_R,-0.10999099919574214
V3B_R,-1.302209020373898
LO1_R,-0.7545597443524606
LO2_R,-0.34556700425008613
PIT_R,-0.1674086896445061
MT_R,-0.9185457862907968
A1_R,-1.509515107000775
PSL_R,0.16018720046744367
SFL_R,0.7910867350643342
PCV_R,-0.15634983154431542
