region,F1
V1_L,0.6693700016440403
MST_L,-0.4126661289276191
V6_L,-0.13074912535930017
V2_L,0.5625623801909476
V3_L,0.09086659960304572
V4_L,-0.14871714787603435
V8_L,0.06927357096900578
4_L,1.0339047252197209
3b_L,0.057195609694856875
FEF_L,-0.1828889584511764
PEF_L,-0.7239516825750175
55b_L,-0.5779506536220008
V3A_L,-0.2595965737561078
RSC_L,2.256032598541946
POS2_L,-0.2926061260296018
V7_L,-0.19003282181609024
IPS1_L,-0.36698635677484903
FFC_L,-0.019153165005563112
V3B_L,-0.5279486176845141
LO1_L,-0.7915430862148327
LO2_L,-0.6650378097929656
PIT_L,-0.4586560055461522
MT_L,-0.5455797013981725
A1_L,2.1485838864936215
PSL_L,-1.1411548417554587
SFL_L,-0.7689126496762827
PCV_L,-0.5920737376042665
STV_L,-1.1837408504389326
7Pm_L,-1.0005784012708385
7m_L,-0.2790489951358172
POS1_L,0.9436438781800178
23d_L,0.7287174093608539
v23ab_L,0.9499561222804078
d23ab_L,1.002430155622478
31pv_L,0.38446880455800386
5m_L,0.7594332919041035
5mv_L,0.03172428023428386
23c_L,-0.060847411644704405
5L_L,-0.7032386175173099
24dd_L,0.7239791098201988
24dv_L,0.24618927579133154
7AL_L,-0.9929297141836472
SCEF_L,-0.17596403025159535
6ma_L,-0.7576304524913988
7Am_L,-1.1482182720532572
7Pl_L,-0.9019443544338374
7PC_L,-0.6485866549934155
LIPv_L,-0.2168486147427588
VIP_L,-0.7906355685684628
MIP_L,-0.42986355288699474
1_L,-0.019579710514129697
2_L,-0.10707655014306657
3a_L,0.5577080080273011
6d_L,-0.061726416794602494
6mp_L,-0.019624312415765004
6v_L,-0.9605622625153769
p24pr_L,0.04676337245419961
33pr_L,0.3765831985177596
a24pr_L,-0.1754135903106962
p32pr_L,0.03286084075930449
a24_L,0.3299829889891715
d32_L,-0.6895234353497037
8BM_L,-0.6691496809580844
p32_L,0.06731681400230635
10r_L,0.9926828599266279
47m_L,0.8001222513843649
8Av_L,-0.7830603494117296
8Ad_L,-0.6785616958594478
9m_L,-1.1984524510270922
8BL_L,-1.2355658465242318
9p_L,-1.180952103955894
10d_L,-1.0880752941541745
8C_L,-0.46765198068012
44_L,-0.7084965229566883
45_L,-0.16103483699020574
47l_L,-0.1075454738149186
a47r_L,-0.6940553844945128
6r_L,-0.8557179832137056
IFJa_L,-0.03157240170765802
IFJp_L,-0.3425760828010255
IFSp_L,-0.3743324371724606
IFSa_L,-0.6792199472806583
