region,F2
V1_L,1.1299784891702835
MST_L,-0.024156239710787446
V6_L,-0.18208927393500055
V2_L,0.9015414315674302
V3_L,0.450861750398212
V4_L,0.25439029693046666
V8_L,0.26697390091384027
4_L,1.1573179262350362
3b_L,0.5679803258166812
FEF_L,0.03435104099931741
PEF_L,-0.6082007625205172
55b_L,-0.5374112156954837
V3A_L,0.07851940823163216
RSC_L,2.0792776135465925
POS2_L,-0.2388285844086651
V7_L,0.17599521594502351
IPS1_L,-0.04746877116690859
FFC_L,0.11016613331566101
V3B_L,-0.36077884899549634
LO1_L,-0.5297381946750552
LO2_L,-0.35937824047202366
PIT_L,-0.12695545371719144
MT_L,-0.057851175496143145
A1_L,2.273848564943064
PSL_L,-1.3038049213554714
SFL_L,-0.3948683664796974
PCV_L,-0.7228059143380084
STV_L,-1.3221078872839411
7Pm_L,-1.1429506433464574
7m_L,-0.5201308272810874
POS1_L,0.9599248920590218
23d_L,0.4801085352927508
v23ab_L,0.5970281262044728
d23ab_L,0.7590772432327897
31pv_L,0.3210459752460598
5m_L,0.6413045957683258
5mv_L,-0.11331437527623793
23c_L,-0.20082486633540866
5L_L,-0.746712289693505
24dd_L,0.8746071236671349
24dv_L,0.45425163983991046
7AL_L,-0.8742104967729906
SCEF_L,0.12961883001767044
6ma_L,-0.2732336596047694
7Am_L,-1.2627794305724442
7Pl_L,-0.8451718944197153
7PC_L,-0.5447117087192139
LIPv_L,0.028606782780830314
VIP_L,-0.6512396255587087
MIP_L,-0.2304177822865054
1_L,0.17131096177762833
2_L,0.18478096698122945
3a_L,1.2256036851056735
6d_L,0.17864037878974784
6mp_L,0.38921440976119187
6v_L,-1.164228402251686
p24pr_L,-0.11650988451326139
33pr_L,-0.21567203289717637
a24pr_L,-0.3771108227454481
p32pr_L,-0.01856760555695769
a24_L,0.06909763236937459
d32_L,-0.9663542517384636
8BM_L,-0.6830742173687436
p32_L,-0.15343195583844602
10r_L,0.898394975385533
47m_L,1.1269888676380715
8Av_L,-0.661034958118687
8Ad_L,-0.5473129308192645
9m_L,-1.3959561958899498
8BL_L,-0.992594645732305
9p_L,-1.1080966363223146
10d_L,-1.2699194465081018
8C_L,-0.2982587471392043
44_L,-0.6574270464042368
45_L,-0.14853870081745812
47l_L,-0.15247397741022511
a47r_L,-0.6768219912322042
6r_L,-0.9114713384384469
IFJa_L,0.08803411942591473
IFJp_L,-0.2905404273469587
IFSp_L,-0.2170228642968574
IFSa_L,-0.4698058741551046
p9-46v_L,-0.6159451224549476
46_L,-1.1111193132901724
a9-46v_L,-0.9502289200080855
9-46d_L,-1.0524648679946333
9a_L,-1.2960924105833906
10v_L,1.6621467350173345
a10p_L,-0.7266440931176155
