,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
5HT6,5.870747353098072,3.2296015396076294,4.982610190908277,4.017527156906077,3.254946417953937,2.629995080117529,2.9981773157643024,8.132466927688572,3.7353515465121636,14.613260998782227,4.21511279744421,8.11536153888552,2.6235872492856553,7.543150491194913,3.106302578173829,3.2989634983621783,3.0837907246027494,12.953219158532958,1.5958274361792102
