,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
NMDA,6.40011351412111,3.2481540589603264,4.658321479305036,3.4703554179458305,5.457995644363922,4.351679387828155,5.900482925070293,7.442812522655619,5.531848901190884,5.27917775273423,2.341409911363361,5.843279805879317,2.865139252259852,6.107185314234501,5.336095539639156,5.298418483425113,5.422905626589517,7.9249001013638445,7.1197243610699354
