,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
5HT2a,3.098224535111559,4.559759356956118,3.2242226088537986,3.6528166899752073,4.386794494954414,4.119185294118964,6.489990805185944,9.555504352638962,4.5366532798197525,9.887115907409365,3.619921043440648,3.8689763576591996,2.9423426247327518,2.821645775364908,5.758849396399619,4.267338624042109,3.7018623499896273,14.219520526100869,5.2892759772461835
