,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
NET,13.256339086568534,3.0461497833995987,3.6359918274043546,3.1147683647202022,3.0637146384832494,4.377639486738021,2.622935108411668,4.071091546334947,3.4432361406745073,3.6446657656039,3.688279553777598,6.298341476564185,10.298989798223806,2.0407069092839554,3.5827794037679483,3.0146579079616727,5.813523778276634,5.593588819679718,15.392600604125501
