,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
D1,2.266133730021248,5.074784020956955,7.062473602698077,6.279964015392822,6.014252223245893,6.201266491687877,6.0197704542044645,11.830869078669393,6.565083229583484,5.953348798327501,1.685360513406114,3.973271667380821,2.266795199768891,9.186142680325524,3.523214002415452,2.879946332803669,3.3747961703630955,8.314277465813673,1.5282503229350703
