,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
5HT1a,4.536229599312798,7.2059136387565825,6.66150418740152,8.708119423821525,4.679091715516138,4.478576143441111,5.380803428309209,6.142492949336358,4.64347304240009,3.033102061254613,1.8752312296279627,3.4197305853431956,3.4091930124116954,5.165821661117001,3.635453962514821,4.367994093785956,2.8060246229461785,16.58556383804577,3.2656808046574723
