,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
meggamma1,2.420443966508298,13.571984719877785,9.490894268396527,10.734408778501866,4.623678728607839,7.165350688537548,5.885117179694978,3.264645781211073,4.6323732705643375,3.093092686865911,2.4835794646308846,4.951791565900337,3.317334798711894,6.645928690382859,2.5205801263080208,3.39622987251931,4.082736892312337,1.6192701590683665,6.1005583613998144
