,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
megtheta,9.191711660405621,12.09599410683823,7.150215706185068,8.642122177171181,4.375811986179202,8.82884167891468,3.17774079453495,2.4834345113383076,3.8630247647258678,3.151820615400469,3.2829528421944207,4.4515841340564455,4.720191630259854,4.620048577389253,3.184192178131144,4.595475561308919,4.3992592025438295,4.04532378045184,3.740254091970728
