,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
A4B2,13.441790590550923,9.438038187874302,6.065199041657907,7.138467722675901,3.7155695616901694,5.720258844693961,2.3910937816728537,3.0424014278998848,3.366983077334179,14.397897022960652,3.080557178269988,2.72015394321354,4.4521558601140265,5.585788883540546,2.280830430273344,2.6031510723918827,2.940802048902348,2.456247226876451,5.162614097407144
