,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
megbeta,17.461674801222518,6.468773518960146,5.4578001143897605,5.770968486418314,3.784759968226716,4.654876618299951,3.7318601315504742,7.222477493591851,4.650995910800475,3.9956485690521424,3.3465951001784284,6.151771419072385,6.364820132584008,2.827542070685279,2.9138469691796582,3.133847500540984,5.307258882617271,5.377446944810103,1.3770353678195484
