,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
GABAa,5.636864436832424,3.926478643565699,2.9562378494278745,3.5291450321779876,3.9693327830728604,3.598271748399014,3.282530632847389,7.551720421212715,4.090263839691437,8.888104470916273,2.3261771379186884,17.811995422035615,8.012058698862246,4.474341026593581,3.325273492881187,3.292912043379894,6.243231863104934,1.5615132345115499,5.523547222568634
