,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
5HT4,14.184803847241769,3.0282856530265585,3.080692154784722,2.481905570681303,2.337450309310543,3.80103510574626,2.568334807159436,4.2666837092211845,2.436582446527722,4.1028107213233955,5.267878095939249,3.5969993087976366,6.197588584338484,2.5165920536197777,3.7716010778078415,2.452921584510928,6.733847080910486,18.46799868350684,8.705989205545864
