,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
5HT1b,15.744434398084515,3.7549332908625517,4.536564401243961,3.534855884819036,4.09736898852789,4.44725919090234,3.503139232960157,7.715174071488755,4.468926201229949,9.828971465473476,2.6339964683777835,2.414882057278165,2.195227265569899,5.1976971768427775,6.448561836561594,7.20457436064324,5.728657599303427,4.554995874756491,1.9897802350739962
