,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
megtimescale,4.156343981019396,10.414185283611168,10.128847591480124,11.11862323911702,5.21671155593117,4.579370742311838,3.8793670936249773,4.9349443062583624,5.431965409054358,3.335014307523075,3.1521666987577532,3.9051327309122494,4.19224001328993,7.591586425510342,2.1177301363695036,2.660536114016486,2.8081931319950377,2.972201433739717,7.404839805477495
