,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
DAT,2.7255681346044898,3.941189730351684,4.947287134314859,4.757454167667249,7.947333662180779,6.665282749306543,10.580458211313163,7.757678933578705,7.674863798331093,6.841941821870361,1.748461668388474,5.387061732557074,2.1269865614746326,5.068723504267541,5.61164370242823,5.260542634511152,4.360287481330359,4.257435880136715,2.339798491386894
