,dki-fa,dki-ad,dki-rd,dki-md,mk,ak,rk,kfa,mkt,icvf,odi,isovf,msd,qiv,rtop,rtap,rtpp,thick,myl
M1,6.3358570886460095,3.8532342582986607,4.511863415677894,3.720437274001203,4.349001550551571,4.885407957334433,5.052712513982145,13.266159267454448,4.386207471473784,6.864163321496824,3.2078340847027897,2.144885098516773,3.171786195999085,2.925387594946002,3.3405720602213473,2.9004965215309095,2.873381842493306,15.63788178565614,6.572730697016693
