region,grad7
POS1_R,0.6763740266643115
23d_R,-0.3171923042214759
v23ab_R,1.1871530445191423
d23ab_R,0.08622017303249949
31pv_R,0.0777692153910815
5m_R,0.42123512703014115
5mv_R,0.06329837283709377
23c_R,-0.056747108765340726
5L_R,1.3125982331481962
24dd_R,-0.6381622453853929
24dv_R,-0.21176694813830604
7AL_R,1.5449840520259461
SCEF_R,-0.12246161993518372
6ma_R,1.146128249461031
7Am_R,1.4439502710151715
7Pl_R,1.1235552806378821
7PC_R,1.7569262589336447
LIPv_R,1.8516439069084614
VIP_R,1.581030017710921
MIP_R,1.4453444481611233
1_R,1.1297877903647975
2_R,1.7437120136625894
3a_R,0.8303138155754631
6d_R,1.1768281175857027
6mp_R,0.5703331699485295
6v_R,-0.4363854408667669
p24pr_R,-0.04568342437540642
33pr_R,-0.25549998709691896
a24pr_R,-0.0011038390996491287
p32pr_R,-0.26410304146101277
a24_R,-0.4694945618779226
d32_R,-1.0213016609670358
8BM_R,0.1043668708253489
p32_R,0.040373593159403136
10r_R,0.7322290826896278
47m_R,1.1598986887886247
8Av_R,1.106355291605755
8Ad_R,0.6907590574877805
9m_R,-0.7345057192216614
8BL_R,1.0359802273673766
9p_R,0.12390461853285545
10d_R,0.14508416326456958
8C_R,0.5118427373397031
44_R,-1.5774276234665912
45_R,-0.6659858275209661
47l_R,1.0767699839253417
a47r_R,0.7879719311168486
6r_R,-1.398594312811879
IFJa_R,-0.6637806116088364
IFJp_R,-0.6551348757053943
IFSp_R,-0.8796895399477925
IFSa_R,-0.8028225575048713
p9-46v_R,-0.12129873288174113
46_R,-0.3135997998119977
a9-46v_R,-0.5125984769709321
9-46d_R,-0.3872480181243008
9a_R,0.17327637211471741
10v_R,1.0120347248510106
a10p_R,0.9742213264195989
10pp_R,1.4570481673878057
11l_R,1.5592797794105169
13l_R,1.339633991129821
OFC_R,0.8156469831521802
47s_R,1.516401541449555
LIPd_R,1.519490183416577
6a_R,1.3697689198704042
i6-8_R,1.5447120656161688
s6-8_R,1.4259673210281114
43_R,-1.6283295690539097
OP4_R,-2.191901335110753
OP1_R,-2.288025681815414
OP2-3_R,-2.0175822992819428
52_R,-1.1668114827563036
RI_R,-1.264698327462749
PFcm_R,-1.3151255046454313
PoI2_R,-0.7861087701485932
TA2_R,-0.7190373812526858
FOP4_R,-2.3142922057674933
MI_R,-1.4134536390391716
Pir_R,1.3461721154310333
AVI_R,-0.3857838544199703
AAIC_R,0.8723092926842645
FOP1_R,-1.8608054563321297
FOP3_R,-2.197295153134619
FOP2_R,-2.1649785338932945
PFt_R,0.9262312639697887
AIP_R,1.4209572260394996
EC_R,1.6189188979426494
PreS_R,-0.44409609008759804
H_R,0.7047710414267306
ProS_R,-0.7522879119637194
PeEc_R,1.4614108561563797
STGa_R,0.9680108666777587
PBelt_R,-1.6249729680494085
A5_R,-0.9551221443675468
PHA1_R,-0.29837192916275923
PHA3_R,-0.1126149615659005
STSda_R,1.1387740135553088
STSdp_R,-0.7091411347179825
STSvp_R,-0.589291293463733
TGd_R,1.122716430876341
TE1a_R,0.5997798174964618
TE1p_R,0.47983418677369705
TE2a_R,0.635830801674767
TF_R,1.375276554337273
TE2p_R,0.7040487389022014
PHT_R,-0.2105430675357613
PH_R,0.3419250103314267
TPOJ1_R,-1.8708568021375256
TPOJ2_R,-1.134446039604017
TPOJ3_R,-0.7609057925125189
DVT_R,-0.06419231439110316
PGp_R,-0.14012932218661256
IP2_R,1.2222967868473857
IP1_R,1.0789861137886723
IP0_R,-0.051531713518233005
PFop_R,-0.6215196005466358
PF_R,0.3692623234955298
PFm_R,0.8556085558949744
PGi_R,-0.3956115551182931
PGs_R,0.9063916008100676
V6A_R,1.2022567455582884
VMV1_R,-0.3607116053831269
VMV3_R,-0.26191453242930024
PHA2_R,-0.11531808510702167
V4t_R,-0.276291927784179
FST_R,-0.3619352907911279
V3CD_R,-0.01712748517340266
LO3_R,0.09034752652585014
VMV2_R,-0.6522633654369274
31pd_R,0.13276842273148998
31a_R,-0.5770181208966211
VVC_R,0.2405619740385439
25_R,0.44876501768777016
s32_R,0.893336218064744
pOFC_R,0.491893369841239
PoI1_R,-0.08041565556468162
Ig_R,-1.5764417080355186
FOP5_R,-1.588625862558658
p10p_R,0.2976482516482129
p47r_R,0.3940610559652177
TGv_R,0.5926552500107953
MBelt_R,-1.3876852927989987
LBelt_R,-1.401955002969205
A4_R,-1.4326731468712537
STSva_R,0.7275002819006818
TE1m_R,0.4268365908275408
PI_R,0.17128570346012453
a32pr_R,-0.6778587150651966
p24_R,-0.8651948521364562
