region,grad5
V1_L,0.017986690414671477
MST_L,-0.3352993108351599
V6_L,-0.7727879432867153
V2_L,0.041002763425864786
V3_L,0.031733222264789786
V4_L,0.0017150711700906524
V8_L,1.379869944682287
4_L,-0.7171590995160243
3b_L,-0.21902963626713892
FEF_L,-1.25940250889029
PEF_L,-2.0550661424154644
55b_L,-1.7818728878884302
V3A_L,-0.9385609547789804
RSC_L,-0.01637557210506307
POS2_L,-1.3046926596710535
V7_L,-1.300718800820357
IPS1_L,-1.4433530575460851
FFC_L,1.059475334294374
V3B_L,-1.4047227353756537
LO1_L,-0.5873248792526194
LO2_L,-0.11817128768281267
PIT_L,0.05215445720840237
MT_L,-0.3997974993266618
A1_L,-0.35055658585776256
PSL_L,-1.700747654213262
SFL_L,-0.3159306744561102
PCV_L,-0.29484579419922086
STV_L,-0.993465394009493
7Pm_L,-0.2592860710935987
7m_L,-0.9932959616037852
POS1_L,-0.34863848683821136
23d_L,-2.010640935001549
v23ab_L,-1.0064266917640048
d23ab_L,-1.587367583271744
31pv_L,-1.681968030419495
5m_L,0.6307507807786967
5mv_L,-0.5061264122852566
23c_L,-2.403072064756056
5L_L,0.6690279495696073
24dd_L,-0.6703752226250471
24dv_L,-1.6650282990947776
7AL_L,-0.21836403010328412
SCEF_L,-0.155908312169975
6ma_L,-0.4748718893217744
7Am_L,0.34581263769905335
7Pl_L,-0.07498922025531166
7PC_L,0.11557169501000694
LIPv_L,-0.10558092401159373
VIP_L,-0.00020082354491530747
MIP_L,-0.7269733169148076
1_L,-0.6018994967750518
2_L,-0.946245856519674
3a_L,-1.5043540035430136
6d_L,-0.13964090616387773
6mp_L,-0.2061485746502597
6v_L,-1.5028233782149147
p24pr_L,-1.8514452081754689
33pr_L,-0.08135556028358469
a24pr_L,-0.8614674599223391
p32pr_L,-1.0243153554043325
a24_L,0.5436884024673766
d32_L,0.5208915968163575
8BM_L,0.17357770498647965
p32_L,0.8598686588689863
10r_L,0.715952891568051
47m_L,0.23968044537251848
8Av_L,-1.750580270825308
8Ad_L,-2.146284243395662
9m_L,0.9318741118405447
8BL_L,-0.9649437560305939
9p_L,-1.3588124195318279
10d_L,0.22421940364323972
8C_L,-2.220433977697445
44_L,-0.23958860835644472
45_L,0.6925718196831481
47l_L,0.09722961383394223
a47r_L,0.35848093050835567
6r_L,-0.7533479129405231
IFJa_L,-1.7487021310156416
IFJp_L,-1.9987069680111527
IFSp_L,-1.2990341838704391
IFSa_L,-0.6411471013332275
p9-46v_L,-1.645965357912042
46_L,-1.507128307422308
a9-46v_L,-0.4148299681523772
9-46d_L,-0.9583946795228478
9a_L,-0.8656864584969085
10v_L,0.8535371014326765
a10p_L,-0.12616310908532832
10pp_L,-0.07830992457900739
11l_L,0.19450040064643956
13l_L,0.23199856460965165
OFC_L,0.2150414326357324
47s_L,-0.14313910613500827
LIPd_L,-1.1715754777858636
6a_L,-1.23827435485518
i6-8_L,-1.1300414114947614
s6-8_L,-1.328980811005619
43_L,0.1716316801166597
OP4_L,-0.6180415749856315
OP1_L,-1.1395625257839983
OP2-3_L,-0.60334712426928
52_L,0.6451988294480655
RI_L,-1.2717887343151222
PFcm_L,-1.923712444448458
PoI2_L,0.25702169668329544
TA2_L,0.5543725034941696
FOP4_L,1.030675120699138
MI_L,0.26387308105429647
Pir_L,-0.3908031306893974
AVI_L,0.43617872092956983
AAIC_L,-0.43564474502517914
FOP1_L,0.8713660458076895
FOP3_L,0.25512663740153013
FOP2_L,0.6653408585375841
PFt_L,-1.6374925960311395
AIP_L,-1.2687164057240479
EC_L,0.39834306333526354
PreS_L,0.6939893338558423
H_L,0.3084377081475895
ProS_L,1.966701927947932
PeEc_L,0.047281542958382015
STGa_L,-0.5658390704036482
PBelt_L,-0.22546123951532562
A5_L,-0.1722744791050662
PHA1_L,1.0255327472513351
PHA3_L,1.0537953058224963
STSda_L,-0.738766738363979
STSdp_L,0.031670714879817714
STSvp_L,0.23848781860502283
TGd_L,0.16509422199385443
TE1a_L,-0.672764828263599
TE1p_L,0.4147780168791175
TE2a_L,0.3265039306551356
TF_L,0.25881017813264284
TE2p_L,1.2442083764670264
PHT_L,0.1845023266496999
PH_L,1.0792820050017795
TPOJ1_L,-0.6245170603031427
TPOJ2_L,-0.7381957432268662
TPOJ3_L,-1.3979620899011531
DVT_L,-0.5542153381151295
PGp_L,-1.168902436724968
IP2_L,-0.7625643685291226
IP1_L,-0.8016280643837768
IP0_L,-0.9205117343808313
PFop_L,-2.1070076786123035
PF_L,-1.617004736604433
PFm_L,-0.6787504163142768
PGi_L,-1.8229611717987577
PGs_L,-0.7859273254414136
V6A_L,-0.15134536656411066
VMV1_L,2.1971425344982936
VMV3_L,2.010270548075649
PHA2_L,0.9236096117035277
V4t_L,-0.05955116278067546
FST_L,0.36627905334342487
V3CD_L,-1.049467002865334
LO3_L,-0.7649123377062919
VMV2_L,2.3503395420850888
31pd_L,-1.3320271341555767
31a_L,-1.55480738871114
VVC_L,1.8920292561233822
25_L,0.2471035544735093
s32_L,0.16674575875340134
pOFC_L,0.24625920875475185
PoI1_L,0.34404160273474355
Ig_L,-0.2524849521115647
FOP5_L,1.2237026334335916
p10p_L,-0.7152117572886342
p47r_L,0.015669865420182304
TGv_L,0.7758914793183674
MBelt_L,0.7313717843047336
LBelt_L,-0.3813214927080319
A4_L,0.05739670056900971
STSva_L,-0.4086192795264628
TE1m_L,-0.2551246757181211
PI_L,0.3654298927780788
a32pr_L,0.06224961750504725
p24_L,0.21017948442961434
V1_R,-0.32983885571439536
MST_R,0.3163093745652305
V6_R,-1.124683985449004
V2_R,-0.300083590825829
V3_R,-0.27498975722243335
V4_R,-0.1400818922064509
V8_R,-0.6983302548500993
4_R,1.2423929146462511
3b_R,-0.19572328913712528
FEF_R,0.9512861234388758
PEF_R,2.0096271883841292
55b_R,1.928215795066409
V3A_R,0.13751916592866498
RSC_R,-0.8769075388064153
POS2_R,-0.6122898741948102
V7_R,0.9788574613496964
IPS1_R,0.9730609896796217
FFC_R,-0.39052834939905895
