region,grad10
V1_L,-0.9697536333577291
MST_L,-0.7691723729815259
V6_L,0.14880245348956486
V2_L,-1.0194560889063335
V3_L,-0.665047173931951
V4_L,-0.8285403062930684
V8_L,-0.5098969481244068
4_L,2.1794629834438
3b_L,1.9373783424347746
FEF_L,1.7469906621807816
PEF_L,0.9245211910000197
55b_L,1.4358637946049353
V3A_L,-0.30243522608605
RSC_L,0.350957572596145
POS2_L,0.2774855103366582
V7_L,-0.07424928800211666
IPS1_L,-0.8178411946416467
FFC_L,-0.29390181781084185
V3B_L,-0.4085532284051305
LO1_L,-0.18900648535111775
LO2_L,-0.31190602822881214
PIT_L,-0.37978992060383204
MT_L,-0.5677988902270409
A1_L,-0.22102074568922128
PSL_L,0.5052733153554639
SFL_L,1.9714866986439152
PCV_L,1.4964995817751134
STV_L,0.7450595358121171
7Pm_L,1.1444881280623331
7m_L,0.6566583278586783
POS1_L,-0.6590223375786026
23d_L,0.4888278602763107
v23ab_L,-0.5440884697785904
d23ab_L,-0.13011287806906324
31pv_L,-0.46189907555095194
5m_L,2.452774697283224
5mv_L,1.6306832975836845
23c_L,-0.336601520473949
5L_L,1.3530586050704951
24dd_L,2.2662524246449243
24dv_L,0.7129383490737905
7AL_L,0.4322784690444303
SCEF_L,2.050785793957094
6ma_L,1.3816717450162417
7Am_L,1.3204050933018057
7Pl_L,0.6485938456172632
7PC_L,0.46046660473356343
LIPv_L,0.35825753113039127
VIP_L,0.23261039155411245
MIP_L,0.16702306524590324
1_L,1.241046910721291
2_L,0.6215682077338205
3a_L,-0.04246886125578886
6d_L,1.695736278564922
6mp_L,1.777325565721534
6v_L,1.1458809433929178
p24pr_L,-0.3281436042815135
33pr_L,-0.1872201690869176
a24pr_L,-1.2308082484140646
p32pr_L,0.20140054549527878
a24_L,-0.39068978155219203
d32_L,0.17455898399380632
8BM_L,1.127655438722952
p32_L,-0.7987690246206217
10r_L,-0.4016948568358075
47m_L,0.2779764031909568
8Av_L,1.2679620451434253
8Ad_L,0.2358551715579852
9m_L,0.5044502150602578
8BL_L,0.8501483954186079
9p_L,-0.24796500993636605
10d_L,-0.4038541924147757
8C_L,0.7873477168458904
44_L,0.6075551290231402
45_L,0.8176463156963036
47l_L,0.19659799419848464
a47r_L,-0.22274495728174915
6r_L,0.5042624684293457
IFJa_L,0.32898296320725257
IFJp_L,0.49045869185772584
IFSp_L,0.09795921747455101
IFSa_L,-0.5797310730409733
p9-46v_L,0.27198439327084417
46_L,0.0573648106894233
a9-46v_L,-0.5007223126994076
9-46d_L,-0.2634478930746808
9a_L,-0.530756425910872
10v_L,0.6041377605177728
a10p_L,-1.2171585925955817
10pp_L,-0.40327531324350124
11l_L,-0.29530157195239404
13l_L,1.7622103787529797
OFC_L,2.068767186711724
47s_L,1.3359788450908818
LIPd_L,0.2235450917620721
