region,grad6
V1_L,-0.632911400233101
MST_L,0.1856427145247579
V6_L,0.016489498058111056
V2_L,-0.3745250323897143
V3_L,-0.09400280014182553
V4_L,0.00635093393625799
V8_L,-1.0752723933916042
4_L,-0.03974477294732213
3b_L,-0.5662271325911167
FEF_L,-0.09325424624192258
PEF_L,-0.39432011998198874
55b_L,-0.11897639604727002
V3A_L,1.1531906048673057
RSC_L,-2.180116017708069
POS2_L,0.4217681609171863
V7_L,1.4267348077769604
IPS1_L,1.6838289782851044
FFC_L,-0.40670098565337626
V3B_L,0.5730593345678582
LO1_L,0.24253396779808722
LO2_L,-0.02363837782538983
PIT_L,-0.3053130668548027
MT_L,0.6648157511092139
A1_L,-0.3923695786505938
PSL_L,-0.09245802225201126
SFL_L,-0.8603925295157938
PCV_L,-0.43232463799027343
STV_L,-0.14057665171512648
7Pm_L,0.13094529647852773
7m_L,-0.5951338367822884
POS1_L,-1.4782474160469412
23d_L,-1.9142003596487602
v23ab_L,-1.5241259855979952
d23ab_L,-1.4276685640941682
31pv_L,-0.9279245341336948
5m_L,-0.2747560736729341
5mv_L,-0.8393244388705694
23c_L,-0.4143317798159266
5L_L,-0.3055008294618197
24dd_L,-1.1465512333515968
24dv_L,-1.5045032976317645
7AL_L,0.8062901218882598
SCEF_L,-1.5348117338789955
6ma_L,0.003941395432333638
7Am_L,0.30978355525714496
7Pl_L,0.8598074015394662
7PC_L,0.7548644413029376
LIPv_L,1.2632467674623677
VIP_L,1.074225987981312
MIP_L,1.1985032783682439
1_L,0.1568007748633776
2_L,0.8718752099125855
3a_L,0.4532732285888835
6d_L,-0.3780736204046701
6mp_L,-0.2886185623602172
6v_L,-0.7642604657342318
p24pr_L,-1.8579765006362552
33pr_L,-2.573666516224882
a24pr_L,-2.107723269504743
p32pr_L,-2.543152098431116
a24_L,0.4019140009206392
d32_L,-1.9743518311907229
8BM_L,-2.3543103973770263
p32_L,0.46073026138320927
10r_L,1.4607567837303759
47m_L,1.2803968248249162
8Av_L,-0.2880126070401926
8Ad_L,-0.5318306564862073
9m_L,-1.3598057481198642
8BL_L,-0.9944253068010533
9p_L,-0.46019756858564104
10d_L,0.26241560498713784
8C_L,-0.584577589324424
44_L,-0.9949356551344076
45_L,-0.5860007851539468
47l_L,0.5961745974536918
a47r_L,1.0563909057345575
6r_L,-0.9420422176570562
IFJa_L,-0.7972634438179199
IFJp_L,-0.7908735325242697
IFSp_L,-0.7241429545574177
IFSa_L,-0.6049431724999166
p9-46v_L,-0.7508973417478947
46_L,-0.8570425028346818
a9-46v_L,-0.08817070164281485
9-46d_L,-0.5373493046436553
9a_L,-0.11605803179052172
10v_L,2.7232795889586376
a10p_L,1.1553712170772168
10pp_L,2.9974567561426224
11l_L,2.2752311545319297
13l_L,3.2021962580204377
OFC_L,3.168268850837816
47s_L,1.2157584933937657
LIPd_L,1.2220951050982156
6a_L,0.400654137555776
i6-8_L,-0.4432869528553245
s6-8_L,-0.27755286624685765
43_L,-0.7540021724008552
OP4_L,-0.9434695466393731
OP1_L,-0.9730871691309168
OP2-3_L,-1.3559203470211891
52_L,-1.1035127663856668
RI_L,-0.5508813085752302
PFcm_L,-0.16820549361979176
PoI2_L,-0.33002886877569615
TA2_L,-0.4906116538589962
FOP4_L,-1.863014574843582
MI_L,-0.6510077486809583
Pir_L,0.0036487368185981295
AVI_L,0.6958942764190867
AAIC_L,0.6197036708441102
FOP1_L,-1.4730679481183122
FOP3_L,-1.6470356588116548
FOP2_L,-2.2868954719746717
PFt_L,0.10687871162341672
AIP_L,0.8236003871797968
EC_L,-0.1149387575356958
PreS_L,0.575854843177009
H_L,-0.7425359163082516
ProS_L,-1.3840627944231252
PeEc_L,-0.08690257161119788
STGa_L,-0.2207037560954053
PBelt_L,-0.5844635661562608
A5_L,0.04985382106975325
PHA1_L,-0.9008466717616592
PHA3_L,-1.0601387048161912
STSda_L,0.11747425046060633
STSdp_L,-0.012849128165500044
STSvp_L,-0.3178638751074223
TGd_L,0.3727592540816782
TE1a_L,-0.07034762389957379
TE1p_L,-0.35919276346838686
TE2a_L,0.3254415663928639
TF_L,0.07829693432785165
TE2p_L,-0.3597291196129035
PHT_L,-0.5227040007055873
PH_L,-0.7695063150465438
TPOJ1_L,-0.16134525747984538
TPOJ2_L,-0.25195527124736267
TPOJ3_L,0.7168980470139085
DVT_L,-0.5069293934631971
PGp_L,0.8216860922422193
IP2_L,0.13356317205495488
IP1_L,0.431575073371855
IP0_L,-0.310364395348041
PFop_L,-0.23151659053018017
PF_L,0.39026744330144153
PFm_L,0.5797045776362832
PGi_L,0.39749930965546193
PGs_L,1.1702430940427295
V6A_L,0.7278036810320706
VMV1_L,-1.070253831940255
VMV3_L,-1.441439659739527
PHA2_L,-1.1271798917633418
V4t_L,0.04711727991342619
FST_L,-0.6086017255939964
V3CD_L,0.44110058892786713
LO3_L,0.5550192448030878
VMV2_L,-1.2616104557047818
31pd_L,-0.824623434781472
31a_L,-1.1780973512915047
VVC_L,-1.0358608488946046
25_L,3.100347291733841
s32_L,2.518887904181247
pOFC_L,3.5149662267497495
PoI1_L,-0.49092167259689923
Ig_L,-1.2377135476933918
FOP5_L,-1.1955054181734637
p10p_L,0.8151903441185032
p47r_L,0.1058069873701065
TGv_L,0.6833053707823935
MBelt_L,-0.9354884256299055
LBelt_L,-0.5355226752083787
A4_L,-0.2805167762562411
STSva_L,0.007818305151325736
TE1m_L,-0.06435593271765602
PI_L,-0.8262594942638122
a32pr_L,-2.524699291457868
p24_L,-1.5298261389468975
V1_R,-0.16331975606725
MST_R,-0.0650083620462107
V6_R,1.2285217860842925
V2_R,-0.05389610522098896
V3_R,0.20275145095540478
V4_R,-0.2643855664480614
V8_R,-0.05399277096443579
4_R,-0.09514779476086521
3b_R,1.0254105244692515
FEF_R,0.00852936374408057
PEF_R,-0.42795902286854814
55b_R,-0.6224248651500143
V3A_R,0.8278261791622992
RSC_R,-0.27187684405696044
POS2_R,0.40731522731209213
V7_R,-0.1880150363809213
IPS1_R,-0.0248766196408925
FFC_R,-0.47257128000079807
V3B_R,0.5148074300559378
LO1_R,0.23243653625031344
LO2_R,-0.35833827150336284
PIT_R,-0.5007302552784043
MT_R,0.07194747213805423
A1_R,0.2304766744413055
PSL_R,0.3842667742897662
SFL_R,-0.6646441024970282
PCV_R,0.8335178107900175
STV_R,0.4076293683197365
7Pm_R,0.9293232051122164
7m_R,0.6785340175462026
POS1_R,-1.0516821832492154
23d_R,-0.16122665048063778
v23ab_R,-0.5579993845365047
d23ab_R,-0.345605673582613
31pv_R,0.08895489038680823
