region,grad4
IP1_R,-0.3029151241488385
IP0_R,-0.2234551357713452
PFop_R,0.7882823453196228
PF_R,0.29386858529315496
PFm_R,-0.06952164186224526
PGi_R,0.25966001233898933
PGs_R,-0.18576838076096233
V6A_R,-0.21323054788140122
VMV1_R,0.3542338227344942
VMV3_R,0.5731425176460334
PHA2_R,1.0488598888024439
V4t_R,0.16399578759230515
FST_R,0.7869948028534054
V3CD_R,-0.18499999660797
LO3_R,0.10946707818565578
VMV2_R,0.8231747600112587
31pd_R,0.7706984429068158
31a_R,1.1764402486856875
VVC_R,0.5985927187733119
25_R,0.9475390909128085
s32_R,0.6513360069170037
pOFC_R,0.7381685063306765
PoI1_R,1.9428084294309569
Ig_R,1.890882552736571
FOP5_R,1.5271154950313073
p10p_R,0.14666427260541115
p47r_R,0.631465331879424
TGv_R,-0.21795807202759052
MBelt_R,0.6625530335028907
LBelt_R,1.3102423301771016
A4_R,1.2177232080876055
STSva_R,0.8358400378270523
TE1m_R,0.7011014214026896
PI_R,0.8203240679223537
a32pr_R,0.22647053702052872
p24_R,0.1437831984564649
