region,grad3
V1_L,0.0011858813526222202
MST_L,-0.5485994972356101
V6_L,-0.40177696940162727
V2_L,-0.10934597881033663
V3_L,-0.4653338042885549
V4_L,-0.5111056350943697
V8_L,0.32118756698153983
4_L,0.3491336025284883
3b_L,-0.09911711982083825
FEF_L,0.10701750733549464
PEF_L,-0.27949610982162143
55b_L,-0.1737195527912365
V3A_L,-0.9570508236500735
RSC_L,1.5224213730800884
POS2_L,-0.18824497510416324
V7_L,-0.5895302909225328
IPS1_L,-0.2843405923199381
FFC_L,0.41627992862480057
V3B_L,-1.3167074788753323
LO1_L,-1.2405057353118156
LO2_L,-1.1250948112231594
PIT_L,-0.9425363752607743
MT_L,-0.9507448414127937
A1_L,0.9528248439463809
PSL_L,-0.740330872433423
SFL_L,-0.07080447634092119
PCV_L,0.7057618733575945
STV_L,-0.955834944700868
7Pm_L,0.06470895458572078
7m_L,0.3243371939758103
POS1_L,0.6829280874747929
23d_L,0.7574677135131417
v23ab_L,0.6912834173551573
d23ab_L,1.2140635445207906
31pv_L,1.1174920817810479
5m_L,0.5536706451387009
5mv_L,0.8467920673849472
23c_L,0.8920497969237997
5L_L,0.3745145999364701
24dd_L,0.9067557639720477
24dv_L,0.8901731355417917
7AL_L,0.4894194418949297
SCEF_L,0.445491114550107
6ma_L,0.4494365823773173
7Am_L,0.26124916990032937
7Pl_L,0.05857106806179674
7PC_L,0.6134270937319172
LIPv_L,0.4848330493314723
VIP_L,0.2942472778006323
MIP_L,0.020297560491577084
1_L,0.11421159312172752
2_L,0.5684698660500499
3a_L,0.3540456188667852
6d_L,0.4390608343536414
6mp_L,0.5648743274301116
6v_L,-0.5998103658223437
p24pr_L,0.9979577097089888
33pr_L,1.3608138441093192
a24pr_L,1.0841680425727367
p32pr_L,0.8169317779168888
a24_L,0.7009725018245329
d32_L,-0.12033486894589529
8BM_L,-0.16985807056932492
p32_L,0.18691244275645824
10r_L,0.31348271528404914
47m_L,0.11213485317414637
8Av_L,-0.2794957839354082
8Ad_L,-0.2943601011856125
9m_L,-0.8177305052195637
8BL_L,-0.5261132138392378
9p_L,-0.6746513754746006
10d_L,-0.9662609091908815
8C_L,-0.2559506072991669
44_L,0.2398579418965732
45_L,-0.1511306128427768
47l_L,-0.6439915403408139
a47r_L,-0.6263222658408076
6r_L,-0.21517182075385954
IFJa_L,-0.006894511732521992
IFJp_L,-0.17850087840711149
IFSp_L,-0.13166850994430557
IFSa_L,-0.27414162638921347
p9-46v_L,-0.5854211845410208
46_L,-0.66887627883626
a9-46v_L,-0.8994492113866077
9-46d_L,-0.8802313673310899
9a_L,-0.9667943972425512
10v_L,0.7310970587993452
a10p_L,-0.5422935733355951
10pp_L,0.20133368806438878
11l_L,0.6322904804702683
13l_L,1.339543823959203
OFC_L,1.4245347068652947
47s_L,0.42393986963875885
LIPd_L,0.3349404719932954
6a_L,0.7211965858405924
i6-8_L,0.05428267125905227
s6-8_L,0.1354668601336015
43_L,0.39863151773538985
OP4_L,-0.12062200292189668
OP1_L,-0.06906596124408107
OP2-3_L,0.7641522614159857
52_L,1.7915768491769148
RI_L,0.32674438982055953
PFcm_L,-0.670568769718918
PoI2_L,1.57813285900984
TA2_L,-0.21561407803391275
FOP4_L,1.2879121336664834
MI_L,1.6429257836246671
Pir_L,0.8197734565329801
AVI_L,1.355339536143553
AAIC_L,0.7717917241372996
FOP1_L,0.6907908610686736
FOP3_L,2.108701163885692
FOP2_L,1.3303008098811866
PFt_L,-0.3407846077850833
AIP_L,0.2722816760157684
EC_L,1.3119003231123205
PreS_L,2.094360494015374
H_L,2.145655495475528
ProS_L,1.833322862280713
PeEc_L,0.9991404633332979
STGa_L,-0.7129531645968704
PBelt_L,0.44100774934276465
A5_L,-0.05954382334948231
PHA1_L,2.021898559652084
PHA3_L,1.7080556898990142
STSda_L,0.27443073505706544
STSdp_L,0.2346294883453128
STSvp_L,0.05231953413342223
TGd_L,-0.0697838984080525
TE1a_L,-0.49478566417932546
TE1p_L,-0.19146610268969677
TE2a_L,0.3926381567289423
TF_L,0.9650393611386218
TE2p_L,0.76785778935971
PHT_L,-0.7586179522523306
PH_L,0.04051131037947846
TPOJ1_L,-0.5919591950603278
TPOJ2_L,-0.7294806072768275
TPOJ3_L,-1.2338497991053639
DVT_L,-0.3272576760680808
PGp_L,-1.3966950687534396
IP2_L,-0.09604879987437444
IP1_L,-0.46500415325247424
IP0_L,-1.409423108910854
PFop_L,-0.9822115719775704
PF_L,-0.7238092607289108
PFm_L,-0.2817214560532127
PGi_L,-1.1725153048450436
PGs_L,-0.6895663992144496
V6A_L,-0.7652609014736281
VMV1_L,2.1590781880806182
VMV3_L,1.5177104532752088
PHA2_L,2.193540882609071
V4t_L,-0.8863057061594061
FST_L,-0.39119621625868056
V3CD_L,-1.3124486116889602
LO3_L,-1.487344767170189
VMV2_L,2.2428165454769653
31pd_L,0.8257252477662501
31a_L,0.8831119635649395
VVC_L,1.254496391254692
25_L,2.0124981791744085
s32_L,1.7316130125064737
pOFC_L,2.0297459410891014
PoI1_L,1.9277053563722115
Ig_L,1.7004052200963249
