region,grad9
V1_L,0.7463187557586162
MST_L,-0.7333345161610856
V6_L,1.3617756798613299
V2_L,0.7228425262078346
V3_L,0.654062079774342
V4_L,0.299005644744989
V8_L,0.9625994440909538
4_L,-0.5804701567584957
3b_L,0.30421053344716736
FEF_L,-0.13703366565938113
PEF_L,-0.7186825231812631
55b_L,-0.9865910141064387
V3A_L,0.3757257283188612
RSC_L,0.7799749592592778
POS2_L,1.1225339813880064
V7_L,-0.552891598838517
IPS1_L,-0.6057363084076326
FFC_L,0.9639613801496353
V3B_L,0.3420876251687568
LO1_L,0.25252990561891875
LO2_L,0.27644730346176377
PIT_L,0.22881186864903363
MT_L,-0.7493758383239684
A1_L,-1.3629582572186898
PSL_L,-0.426958920439501
SFL_L,0.04494934440758647
PCV_L,1.83285860437189
STV_L,-0.4307541049034066
7Pm_L,1.4927929837737495
7m_L,2.1926782317620646
POS1_L,0.0938209583667076
23d_L,2.0400531085082947
v23ab_L,1.234720933721899
d23ab_L,1.8580338235645877
31pv_L,1.803707715593755
5m_L,0.715506462893345
5mv_L,2.038676719483511
23c_L,0.6971352360444811
5L_L,0.3480432708473808
24dd_L,1.3792501679090643
24dv_L,1.014376951978659
7AL_L,-0.6589133474307315
SCEF_L,0.9762275606030054
6ma_L,-1.2653817741355704
7Am_L,0.5045617219718075
7Pl_L,-0.21252666156553363
7PC_L,-0.7959413921308767
LIPv_L,-0.6188198038825149
VIP_L,-0.3419422558344452
MIP_L,-0.14594058493580697
1_L,-1.2634306939660256
2_L,-0.9753110545048861
3a_L,-0.8518050093617509
6d_L,-1.0935248548324776
6mp_L,-0.5350678119152151
6v_L,-1.4979918696505712
p24pr_L,1.4442750549307828
33pr_L,1.3318005708330507
a24pr_L,0.9588305794263297
p32pr_L,1.1588037745794537
a24_L,2.764406317664055
d32_L,2.2025917469730847
8BM_L,1.453039998935843
p32_L,3.095248680606408
10r_L,2.925428017227436
47m_L,2.00483970490183
8Av_L,-0.5508858359541159
8Ad_L,-0.699707281750772
9m_L,2.444382559492941
8BL_L,-0.439097018506816
9p_L,-0.540155948157485
10d_L,2.3083957902424572
8C_L,-0.8846850252881757
44_L,-0.7534739112207681
45_L,0.29115733425051676
47l_L,1.2188730838487178
a47r_L,2.0060254067685657
6r_L,-0.8107537136705932
IFJa_L,-0.6995269387642921
IFJp_L,-0.6727637839809902
IFSp_L,-0.5068894079949383
IFSa_L,0.00982757446302752
p9-46v_L,-0.5666844962208928
46_L,0.023631175176799028
a9-46v_L,0.8088467493098839
9-46d_L,0.5672240965356915
9a_L,0.2172521527793666
10v_L,1.7606876396269682
a10p_L,1.9425501553776783
10pp_L,1.7534881962661755
11l_L,1.8152529416777936
13l_L,0.7543544844789402
OFC_L,-0.8800194230704019
47s_L,1.4271492077579435
LIPd_L,-0.2391860131063914
6a_L,-0.628502226389727
i6-8_L,0.019623846275229985
s6-8_L,-1.0367463869715154
43_L,-1.111049422253311
OP4_L,-1.2697770471157488
OP1_L,-1.3576867128102164
OP2-3_L,-1.6824572768724617
52_L,-0.41170324761966337
RI_L,-1.4615840431689073
PFcm_L,-1.2541541988547402
PoI2_L,-0.35987916035962136
TA2_L,0.49491200261040136
FOP4_L,0.16173258239448915
MI_L,-0.26901555352599665
Pir_L,0.32519967216012274
AVI_L,0.3252803747086484
AAIC_L,0.5685523715440026
FOP1_L,0.11472477851769501
FOP3_L,-0.8798849599871204
FOP2_L,-0.6320377340326562
PFt_L,-0.1250268397975523
AIP_L,-0.058602589980234
EC_L,0.4226024554274661
PreS_L,-0.012282908413424425
H_L,0.7897311489803369
ProS_L,0.36173998062564017
PeEc_L,-0.024142721425205182
STGa_L,-0.14589767102276754
PBelt_L,-0.806263818773748
A5_L,-0.8399113887963802
PHA1_L,1.5070616118421012
PHA3_L,1.3565111785568975
STSda_L,-0.7613831866745087
STSdp_L,-1.023447518243725
STSvp_L,-0.5086088940286695
TGd_L,0.003454485733091097
TE1a_L,-0.36876736152649064
TE1p_L,-0.28228610075144894
TE2a_L,-0.34497636579199314
TF_L,0.10956129023813606
TE2p_L,0.6299520480096289
PHT_L,-0.47206104989559267
PH_L,0.10416705530061654
TPOJ1_L,-1.4473825300351868
TPOJ2_L,-0.6957348730746168
TPOJ3_L,-0.4805803108313535
DVT_L,1.5181133659229813
PGp_L,0.38323395152552786
IP2_L,0.7016744046211056
IP1_L,0.7388906608452552
IP0_L,1.6970756029463583
PFop_L,-1.060028673712427
PF_L,-0.5043320310103807
PFm_L,0.2890831258868009
PGi_L,-0.1510405962396087
PGs_L,0.532684281040686
V6A_L,0.7004434844681104
VMV1_L,0.32749462922783656
VMV3_L,0.8053823980789233
PHA2_L,1.1208746230103057
V4t_L,-0.03168601099374908
FST_L,-0.41440456064376385
V3CD_L,0.1904254872982308
LO3_L,0.06187046920336534
VMV2_L,0.43959938080420574
31pd_L,2.1785173780041305
31a_L,1.7104354845931102
VVC_L,1.4190399653572219
25_L,0.35456031864439386
s32_L,1.6882094718568448
pOFC_L,-0.34135932974190214
PoI1_L,-0.40755678742145124
Ig_L,-1.6793677287364395
FOP5_L,0.525683460531769
p10p_L,0.9992660716958298
p47r_L,0.5215653245843228
TGv_L,-0.2613638968588064
MBelt_L,-0.09558721477551194
LBelt_L,-1.2011853877424548
A4_L,-1.0793662022748216
STSva_L,0.18720287534132615
