region,grad1
V1_L,1.1953460927198718
MST_L,0.9672004797334958
V6_L,0.518655591391452
V2_L,1.1308122018849203
V3_L,0.9481864602939526
V4_L,1.0860102448974527
V8_L,1.1332500794823976
4_L,-0.6422249095930809
3b_L,-0.6671174941194679
FEF_L,-1.0354390727171536
PEF_L,-0.4019046798035521
55b_L,-0.9100822477848126
V3A_L,0.3915443985164236
RSC_L,1.0136098561131643
POS2_L,0.2947433497981096
V7_L,0.2389445304389753
IPS1_L,-0.08081916900680733
FFC_L,1.2169541645100987
V3B_L,0.7775624422898894
LO1_L,0.9452565893751979
LO2_L,1.1157315057287076
PIT_L,1.1860093398358045
MT_L,0.9831357728657568
A1_L,0.39412765274003275
PSL_L,0.4950851536932441
SFL_L,-1.8621609048380077
PCV_L,-0.560198088776477
STV_L,0.6956677763386102
7Pm_L,-0.603655351564601
7m_L,0.3649723765578782
POS1_L,1.518118776832076
23d_L,0.7182837306960373
v23ab_L,1.3497627628277131
d23ab_L,0.7307998794688199
31pv_L,0.5154416899793092
5m_L,-0.900393690674013
5mv_L,-0.548455439095614
23c_L,0.00943336021143423
5L_L,-1.214019010721874
24dd_L,-0.6362566539761114
24dv_L,-0.47061938570133105
7AL_L,-1.1492702616218387
SCEF_L,-1.3997382240727956
6ma_L,-1.8898285864210578
7Am_L,-1.1167471029380363
7Pl_L,-0.7127835149558998
7PC_L,-1.1130887274428238
LIPv_L,-0.7532143197829765
VIP_L,-1.0037520016378403
MIP_L,-0.6499994149094537
1_L,-0.9044702986451933
2_L,-0.8843676310280962
3a_L,-0.38301078231527697
6d_L,-1.3090126432573252
6mp_L,-1.3752518231270774
6v_L,-0.6499117725349016
p24pr_L,0.12193375772526677
33pr_L,0.016550635641787388
a24pr_L,-0.566799413167738
p32pr_L,-0.7467132639386747
a24_L,-0.21394343750306505
d32_L,-1.6957094931004788
8BM_L,-1.6486368524044313
p32_L,-0.6076631608222846
10r_L,-0.1967835621831448
47m_L,-0.3898893063226883
8Av_L,-1.371142118167916
8Ad_L,-1.2595113812534364
9m_L,-1.881586119593759
8BL_L,-1.893690192448161
9p_L,-1.5909232813571135
10d_L,-1.5598580333250456
8C_L,-0.7669888774081188
44_L,-0.8951365710220646
45_L,-1.1152281785533986
47l_L,-0.8189202110421184
a47r_L,-1.0514758813277214
6r_L,-0.69614269566109
IFJa_L,-0.49312331525954245
IFJp_L,-0.15210048685314045
IFSp_L,-0.9094772611476389
IFSa_L,-1.3184049945294798
p9-46v_L,-1.1470436976072789
46_L,-1.400259703364347
a9-46v_L,-1.436869648447326
9-46d_L,-1.5288670729303135
9a_L,-1.7036991174777432
10v_L,-0.0854511483402992
a10p_L,-1.1867787776484902
10pp_L,-0.5057259723772624
11l_L,-0.6226593347712627
13l_L,0.4600544707958213
OFC_L,0.2019952118772889
47s_L,0.4535939001650896
LIPd_L,-0.40628808156461355
6a_L,-1.266850100063947
i6-8_L,-1.40342750392783
s6-8_L,-1.59393469587165
43_L,-0.40519706577212916
OP4_L,0.1238904965681559
OP1_L,0.8366351624936452
OP2-3_L,0.697825758499728
52_L,0.41171227638431157
RI_L,1.1168179657932664
PFcm_L,0.9391498896562195
PoI2_L,0.01806208838425371
TA2_L,-0.038341539364288815
FOP4_L,-0.7262389556139176
MI_L,-0.5259845290201606
Pir_L,0.8937788180811378
AVI_L,-0.8130561812035918
AAIC_L,0.2621532634990022
FOP1_L,-0.43664592954432724
FOP3_L,-0.3570308224820774
FOP2_L,-0.08512562173688686
PFt_L,-0.419868426678664
AIP_L,-0.588514591866721
EC_L,1.7069896379860425
PreS_L,0.7399398598376311
H_L,1.2127227814291401
ProS_L,0.9887105972374987
PeEc_L,1.7086393172800072
STGa_L,-0.048811783074521574
PBelt_L,0.347774337478691
A5_L,0.2004849192197352
PHA1_L,1.5047811461740104
PHA3_L,1.370772740833683
STSda_L,0.31481314813516276
STSdp_L,0.5679504133998582
STSvp_L,0.5743727258562055
TGd_L,0.8319942939135072
TE1a_L,0.7992411423703566
TE1p_L,1.0590981199673295
TE2a_L,1.2146214308260816
TF_L,1.5534047596974165
TE2p_L,1.3987932246609822
PHT_L,1.031085323782343
PH_L,1.0021820724131363
TPOJ1_L,0.8881993758797789
TPOJ2_L,1.037758351328655
TPOJ3_L,0.8750462782016885
DVT_L,0.710830823717775
PGp_L,0.6821109929903265
IP2_L,-0.4420087831427136
IP1_L,-0.2543173362940683
IP0_L,0.48676506757735777
PFop_L,0.3592374207417074
PF_L,-0.11466630919941624
PFm_L,-0.5678919439280511
PGi_L,0.734270255775695
PGs_L,-0.23390271369241883
V6A_L,-0.20803137412888373
VMV1_L,0.8091761712206301
VMV3_L,0.8924926171192454
PHA2_L,1.3575304624428346
V4t_L,0.9742852626802138
FST_L,1.0525130326304357
V3CD_L,0.93191601974862
LO3_L,0.9226073688097756
VMV2_L,0.732717783117608
31pd_L,0.37765220147476664
31a_L,0.11154459585049493
VVC_L,1.1701706909971152
25_L,0.6873376471320533
s32_L,0.6274286668381021
pOFC_L,0.7054177286029198
PoI1_L,0.28320330665334015
Ig_L,0.28263102961982883
FOP5_L,-1.0640261803068012
p10p_L,-1.3476020600053518
p47r_L,-1.4970514180664134
TGv_L,1.5037983155696422
MBelt_L,0.25169161770855136
LBelt_L,0.5094059662808759
A4_L,0.12174952430422001
STSva_L,0.5354483583082353
TE1m_L,0.9122390991944527
PI_L,0.4047101884686346
a32pr_L,-1.3813822633196187
p24_L,-1.0720271757456608
V1_R,0.9780602129599568
MST_R,0.8283060553374578
V6_R,0.14569301865720768
V2_R,1.004956640298263
V3_R,0.8778573342739822
V4_R,1.2316392024432885
V8_R,1.6634772777124935
4_R,-1.003760058368039
3b_R,-0.803292308644982
FEF_R,-1.3013008406273394
PEF_R,-1.0951094089319127
55b_R,-1.3163727569904664
