region,grad2
V1_L,-0.5772469768342182
MST_L,-0.48977022371526097
V6_L,-1.0809183503987532
V2_L,-0.8563278773183766
V3_L,-0.9269996332824738
V4_L,-0.9029200639292991
V8_L,-0.9353555891282782
4_L,-0.33660051793914014
3b_L,-0.19981376884993954
FEF_L,-0.20668377823269107
PEF_L,0.3958067849384409
55b_L,-0.07551216503356507
V3A_L,-1.065842224488576
RSC_L,0.40854813302676657
POS2_L,-1.078586920589848
V7_L,-0.9387353159045921
IPS1_L,-1.257032328459402
FFC_L,-0.8124542614199167
V3B_L,-0.7065117608308266
LO1_L,-0.6091620961248484
LO2_L,-0.869007385390631
PIT_L,-0.7777539858239826
MT_L,-0.43959919309352263
A1_L,0.013685767653751704
PSL_L,-0.20876368984150154
SFL_L,0.28396960637418567
PCV_L,-1.3331936419872843
STV_L,-0.26454120193913133
7Pm_L,-1.4732701149652998
7m_L,-0.8973037675393407
POS1_L,-0.01723693370254761
23d_L,0.5980752060146041
v23ab_L,0.11442869481282995
d23ab_L,0.08497147801443014
31pv_L,-0.45052984306713306
5m_L,-0.9626042062776909
5mv_L,-0.9920573945664055
23c_L,-0.3133620588717984
5L_L,-1.304785171624167
24dd_L,-0.3315802383145647
24dv_L,0.3696482660457158
7AL_L,-1.5668498657568897
SCEF_L,0.10149708831639417
6ma_L,-0.33686013270671633
7Am_L,-1.7149644818412546
7Pl_L,-1.6071491363446608
7PC_L,-1.5150708823916192
LIPv_L,-1.5720245021651753
VIP_L,-1.5676546216918532
MIP_L,-1.4953575275384159
1_L,-0.7822341066413029
2_L,-1.1472746345305065
3a_L,-0.4771456641285
6d_L,-0.6754421678132243
6mp_L,-0.6468149560112605
6v_L,0.2619136063686124
p24pr_L,0.6930214978905267
33pr_L,0.9313776436735678
a24pr_L,0.9022416321905669
p32pr_L,0.9479841085402693
a24_L,1.626650957951877
d32_L,1.2300926479019128
8BM_L,1.1884485256616637
p32_L,1.5134593074263318
10r_L,1.5888100262391553
47m_L,0.931653861209837
8Av_L,0.5631303236780416
8Ad_L,1.1697740325367647
9m_L,1.3566494574064965
8BL_L,1.1341970754138877
9p_L,1.497782774129182
10d_L,1.5507701961447196
8C_L,0.8739298293706207
44_L,0.6715147030527867
45_L,0.619766830512127
47l_L,0.961742453346533
a47r_L,0.9995465310194849
6r_L,0.5703668559300075
IFJa_L,1.059358684670955
IFJp_L,1.0085340711178246
IFSp_L,1.108714192224864
IFSa_L,1.0875110842738764
p9-46v_L,1.162544119126908
46_L,1.393030521685781
a9-46v_L,1.2833780840462787
9-46d_L,1.5614547403644152
9a_L,1.5600692311387345
10v_L,1.2369273861076835
a10p_L,1.6673606461368462
10pp_L,1.3371176157549867
11l_L,1.4640524364745766
13l_L,1.3692097645766348
OFC_L,0.9010142854250806
47s_L,1.350467789167258
LIPd_L,-1.4695774544682505
6a_L,-0.4737322068945999
i6-8_L,0.17158053071665602
s6-8_L,0.47095003792987855
43_L,-0.18119274177303776
OP4_L,0.11512703165060442
OP1_L,0.49678760538086036
OP2-3_L,0.5191886753823682
52_L,-0.35014151635520807
RI_L,0.22432094977734535
PFcm_L,0.22977504406161148
PoI2_L,0.09232380209168328
TA2_L,0.3175718365952903
FOP4_L,0.5857895665256032
MI_L,0.32944099699449214
Pir_L,0.9510227378125892
AVI_L,0.7392179189228145
AAIC_L,0.830377040692976
FOP1_L,-0.03441810987143637
FOP3_L,0.34927510739372924
FOP2_L,0.38951136927390784
PFt_L,-0.4717339929943941
AIP_L,-1.0653720459304556
EC_L,1.0797825356821207
PreS_L,-0.25184084805365525
H_L,-0.07421018923435954
ProS_L,-0.5823512586702276
PeEc_L,1.2430549370361301
STGa_L,0.8541639894478931
PBelt_L,-0.1635773391517935
A5_L,-0.46586569945916995
PHA1_L,-0.2714053630462515
PHA3_L,-0.21045833443331982
STSda_L,0.049559797184541315
STSdp_L,-0.6057501123801614
STSvp_L,-0.5585339465998962
TGd_L,1.4333162577510397
TE1a_L,0.5785998444528543
TE1p_L,-0.40982774335257355
TE2a_L,0.3693435857711965
TF_L,0.5157260223535317
TE2p_L,-0.35992715465652914
