,lh.bankssts,lh.caudalanteriorcingulate,lh.caudalmiddlefrontal,lh.cuneus,lh.entorhinal,lh.fusiform,lh.inferiorparietal,lh.inferiortemporal,lh.isthmuscingulate,lh.lateraloccipital,lh.lateralorbitofrontal,lh.lingual,lh.medialorbitofrontal,lh.middletemporal,lh.parahippocampal,lh.paracentral,lh.parsopercularis,lh.parsorbitalis,lh.parstriangularis,lh.pericalcarine,lh.postcentral,lh.posteriorcingulate,lh.precentral,lh.precuneus,lh.rostralanteriorcingulate,lh.rostralmiddlefrontal,lh.superiorfrontal,lh.superiorparietal,lh.superiortemporal,lh.supramarginal,lh.frontalpole,lh.temporalpole,lh.transversetemporal,lh.insula,rh.bankssts,rh.caudalanteriorcingulate,rh.caudalmiddlefrontal,rh.cuneus,rh.entorhinal,rh.fusiform,rh.inferiorparietal,rh.inferiortemporal,rh.isthmuscingulate,rh.lateraloccipital,rh.lateralorbitofrontal,rh.lingual,rh.medialorbitofrontal,rh.middletemporal,rh.parahippocampal,rh.paracentral,rh.parsopercularis,rh.parsorbitalis,rh.parstriangularis,rh.pericalcarine,rh.postcentral,rh.posteriorcingulate,rh.precentral,rh.precuneus,rh.rostralanteriorcingulate,rh.rostralmiddlefrontal,rh.superiorfrontal,rh.superiorparietal,rh.superiortemporal,rh.supramarginal,rh.frontalpole,rh.temporalpole,rh.transversetemporal,rh.insula
lh.bankssts,1.0,0.6748696832621315,0.6885864434339876,0.7458708723535562,0.5068918798172991,0.762995956408049,0.7720519165501106,0.760138160950261,0.7526086653387941,0.80126232552097,0.6339193535137819,0.7900365927613897,0.5624861654251451,0.8225083499441285,0.5801611428971903,0.6518165272273115,0.7644193803084982,0.6968526535994612,0.7381787780314418,0.7425354646261012,0.7809523493003507,0.7398409981578175,0.7763747406424151,0.7533282530213393,0.6781390987955567,0.7436208412220896,0.6741189229393066,0.6647713687850924,0.8435897787994259,0.7933785753122368,0.6146988520795916,0.5538257174702332,0.7368320378254605,0.8011384123643603,0.7283085838810449,0.6588741003648457,0.6220691821579253,0.7630418216151525,0.48490664791059057,0.6600484735265543,0.7034053626074793,0.6849014444733186,0.6956507318500197,0.7859094779082174,0.6245420145315423,0.7590405366591001,0.5588612456743522,0.7292062753710582,0.6223723941860854,0.6584680912140188,0.6816208255018056,0.7093687612646755,0.7155814115171403,0.7614983899570472,0.7036942234507506,0.716434612089867,0.7190440714995017,0.7247401143729638,0.6845970570817624,0.722876106039564,0.6819307168781654,0.70384005816421,0.7755539196163802,0.6409867770167159,0.5940466933228139,0.5602268593364466,0.701146702292772,0.742197062287931
lh.caudalanteriorcingulate,0.6748696832621315,1.0,0.7419465132799306,0.6303903559779847,0.3563925973603197,0.6121391470155341,0.6753659140699807,0.5675734785398052,0.6420014282685033,0.6468026886883352,0.5830062543083299,0.6851474734604456,0.5200566543826773,0.676981651929951,0.46093984297151436,0.6769857873003297,0.7641850772814225,0.7367687519935013,0.7455348692973836,0.6412270487388814,0.7258280783761711,0.7681177798971812,0.7498914345931376,0.7125614898566002,0.7258147051648189,0.7841133408293954,0.7915365151785517,0.6398182709567589,0.7626863709004184,0.7210207027998404,0.5914498025186974,0.43353529025101806,0.6768701447552851,0.7606986566119455,0.6103414493154524,0.768796788538241,0.7304613432961107,0.6812226003415649,0.3628688245990783,0.45977300310445707,0.6561647476323559,0.5078177613166742,0.6022088460674884,0.6468262636866908,0.5513755187002448,0.6289487169650393,0.5063489577129269,0.6059300244276582,0.4757820841749976,0.6492544873345562,0.7189398779074153,0.6840823384168617,0.6811487825305321,0.6459809911429457,0.6784080880275941,0.7164985062498416,0.7370640298795519,0.681028473864247,0.6750428835207912,0.777414550994186,0.7932669077344201,0.6654819709784022,0.6880393075814583,0.6570245777727873,0.5949275168154247,0.4889050619652239,0.6393438327732568,0.6779486658815648
lh.caudalmiddlefrontal,0.6885864434339876,0.7419465132799306,1.0,0.6794188098217443,0.3836995232275447,0.6661989281145434,0.7838489753534053,0.5999518934934218,0.6623697732843083,0.7031008918462105,0.6615291371085945,0.6856092000097426,0.581252186663922,0.6906619455587609,0.5791374042811472,0.7900465201560637,0.8230779167898593,0.7688737068748467,0.7980270907338307,0.6440670447153486,0.8715264986588642,0.7453557953769347,0.9055487930944344,0.7871275611832639,0.7291513374972143,0.8581818541119595,0.900010440896152,0.8147954047592807,0.8000799856784947,0.8412023598965351,0.6006622808923454,0.415516248208531,0.7339633184444868,0.8035620324768772,0.712102257950653,0.7737485756006615,0.8453751475024547,0.7465925690843465,0.38505767204873564,0.49342436189545075,0.7713450761909874,0.526898955865467,0.6859962845978785,0.714494895533857,0.6118519608536488,0.6677816293315032,0.6038597930584012,0.6240188429199539,0.5448553339306016,0.7959424554465366,0.8273461923101014,0.6961320646703941,0.7524446924837855,0.7290039900075376,0.8355799815372162,0.7617845299873411,0.8745150601589746,0.7858463816257413,0.7223544370764236,0.8386086020572749,0.8848467496128755,0.795158829923111,0.7170101694706529,0.7712505483475364,0.5800895981587092,0.4573380903601654,0.7374181208522278,0.7084645193413527
lh.cuneus,0.7458708723535562,0.6303903559779847,0.6794188098217443,1.0,0.5120868929161859,0.7782621842906959,0.820308138656904,0.7408355814782015,0.7351551251084409,0.8296299393571793,0.556927726676092,0.8049163716903975,0.5146082900475422,0.7859319602252361,0.6030927043870624,0.6942729738785977,0.6894989738318628,0.6514837812212059,0.670631947590231,0.7941182225107959,0.7625601040378167,0.7581832417575417,0.7509078076208457,0.8130106297649515,0.6522758885836395,0.672030227572559,0.6372760381880945,0.6799215906647299,0.784613690915962,0.7824593681484656,0.5633446864309726,0.5174655239304253,0.6849218522308864,0.6991036975296268,0.7109657666782321,0.5606937126734249,0.5811835950243724,0.8028910294453013,0.4669154751482498,0.6924830111943109,0.6917460294772845,0.7258025312179778,0.6542012731580439,0.8539019042977433,0.597838598870782,0.8102576079663261,0.4958798419401726,0.7619387045110614,0.624442551593331,0.6255402937502964,0.662009419720302,0.6963207460148575,0.7125638293436458,0.7369842995440262,0.6795529115529209,0.6590778510171611,0.7088790951918186,0.707833101650142,0.6315183628584796,0.6866984057016438,0.6189969788705108,0.7203958689913611,0.7726178378722114,0.5920341209153374,0.5733622300505421,0.5120741410222793,0.6969216816663013,0.7676156506036309
lh.entorhinal,0.5068918798172991,0.35639259736031964,0.3836995232275447,0.5120868929161859,1.0,0.6986916714612388,0.4290312007491789,0.7097483962586575,0.5493446462468815,0.60000155915831,0.5165841291569622,0.5426332381586222,0.503283897614431,0.6390803653467203,0.6860011522163908,0.33879501812568075,0.45735148720606206,0.44055415234094536,0.4286998216813993,0.5621430339207468,0.4531266081488533,0.47320350465496813,0.43982268866742685,0.39872089585937526,0.5588910730485215,0.486388967479341,0.36046955699360345,0.27327821640446115,0.5653386015808438,0.4344786037247005,0.3778446651244947,0.7517514244435135,0.4432193634184421,0.4736544003137021,0.4627171490773366,0.29852491538762477,0.29405256888765907,0.4644564073475535,0.741632284610785,0.7381734595240536,0.27920909422659795,0.6983981058843939,0.4039571430270869,0.6065597824708424,0.6480485467420704,0.565843065324782,0.4333236823440269,0.6385309458863802,0.7364868365210593,0.2798966603959034,0.420926878913802,0.5540486759272522,0.5557498888500143,0.5065635651199645,0.4181803190985753,0.3385121452869636,0.40949722676253353,0.2911252523549907,0.5329947406375304,0.47988826187673983,0.36217851669153595,0.3354399039150985,0.6458009013044688,0.2168568525621953,0.3556572758626843,0.6166930735683465,0.4547238560705893,0.652041938330939
lh.fusiform,0.762995956408049,0.612139147015534,0.6661989281145434,0.7782621842906959,0.6986916714612388,1.0,0.7707296962555088,0.880448586015037,0.779197459095785,0.8594968622796414,0.6686351338425474,0.8297098810140218,0.6027897583199955,0.8735278391303163,0.7875104491255086,0.6359347374335728,0.7086537663924571,0.6827226288133402,0.6791347877256247,0.7851610720299741,0.7337781138706934,0.75259222956198,0.7280543119548398,0.7543523357333694,0.7247773512714055,0.698771498132069,0.6217807163342466,0.6166375441179593,0.8371737792616774,0.7504828712055159,0.5765434372812914,0.6994085308188926,0.7128341306572283,0.747914656417794,0.7537146785037104,0.5605090327372618,0.5522882762592358,0.7625892899019882,0.6162018566841071,0.8280887579718389,0.6381390974278482,0.8087682149660881,0.6889773700308518,0.8649799776137966,0.7136907941642695,0.8402984013554433,0.5591384919543925,0.8224850852842398,0.7853618962854874,0.5970087057525247,0.697623203594156,0.7265047297433744,0.7641326177982951,0.7769109225231816,0.668444272464024,0.6582326424940833,0.689960631670974,0.6655526350824493,0.7092576359071276,0.7058937589007888,0.619497770440753,0.6508523144802909,0.8329497819999062,0.538946763517519,0.5621090706460493,0.629288584517999,0.7132882689690206,0.8256357993867612
lh.inferiorparietal,0.7720519165501106,0.6753659140699807,0.7838489753534054,0.820308138656904,0.4290312007491789,0.7707296962555088,1.0,0.7132779595877184,0.7526227915545057,0.8093365235063403,0.6615604968560986,0.7635571569945174,0.5677975417686455,0.8053094258017094,0.6575504072786936,0.7964969632168508,0.7323906000826569,0.7120637435412656,0.7176660758997113,0.7632356924328684,0.8590909032821616,0.8035144928998647,0.8495060432125899,0.9274431340407449,0.6789627778390465,0.701467586322421,0.7214933328082171,0.848794602065084,0.8485899107141202,0.9297596474775178,0.6218493820652888,0.48290620708588866,0.7245418764676091,0.7858682739326096,0.8368870683695562,0.6451706527739828,0.6482768303851275,0.828264369247497,0.39254026716283147,0.6278668272542892,0.8524593578028594,0.6528841783081634,0.7767759073965276,0.8331111493160558,0.6042239912443313,0.8297938660025925,0.5687336372128289,0.7485622055695496,0.6122996338737132,0.7900463488132714,0.7645999464844937,0.6802275108975221,0.7572364417176201,0.8049630909897992,0.7900842938163519,0.7822699935128186,0.8024290505983653,0.8706097455101751,0.6804796862936593,0.7246788257733813,0.6972506216044144,0.8339459710431126,0.7949387018344671,0.7539020149929491,0.6074966861862672,0.4832966596895601,0.7623039041412434,0.790429478398593
lh.inferiortemporal,0.760138160950261,0.5675734785398052,0.5999518934934218,0.7408355814782015,0.7097483962586575,0.880448586015037,0.7132779595877184,1.0,0.7564696643158284,0.8259537165790779,0.6445110975572816,0.785094751200967,0.5991819716852667,0.8967283136386488,0.7275042148050807,0.5636788494365931,0.6700312621008737,0.6313037253800139,0.6483766279766087,0.7568581217766814,0.6864412760217992,0.7127214144657377,0.6807695399671057,0.6927188387698578,0.703036091779454,0.6554022948627042,0.5582750991556571,0.550791253380744,0.8058077979055968,0.704713924566936,0.5487792648425603,0.7130136209647712,0.6643710930399803,0.7275557901408742,0.6823495234081751,0.5223376741483325,0.48725210379489353,0.7323410632878294,0.6141085619840139,0.7986620246475993,0.5804064270959669,0.8321970316741418,0.683320238325426,0.8179609691344015,0.6892397839565108,0.7996948839800757,0.5476046716614469,0.7960996798637411,0.7460643524453878,0.5418523787271776,0.6306804358262312,0.7004687659696208,0.7188749158184293,0.7466531728384238,0.6226508495663096,0.6335424051810156,0.6294659501550457,0.6135310160094664,0.6909704681872023,0.652012683275568,0.562953706315974,0.5918567390490043,0.8003465073894657,0.47534474258145665,0.5312111266126265,0.6380369219927006,0.6478684560795419,0.7865461335802699
lh.isthmuscingulate,0.752608665338794,0.6420014282685031,0.6623697732843083,0.7351551251084409,0.5493446462468815,0.779197459095785,0.7526227915545057,0.7564696643158284,1.0,0.7552473294604257,0.6485605943340592,0.8320723966051133,0.6061514201074523,0.7635681294827268,0.6821942931134515,0.7014337404387838,0.7261441400585453,0.6738699393288132,0.7055195467405297,0.7444788704099286,0.743212120200332,0.7783257137058895,0.7451674690568988,0.7865222220009042,0.6878601040782337,0.6969764086619613,0.6592412187860667,0.6539367964235236,0.7895580067027409,0.7522006468105561,0.6012689252448324,0.5456473293016457,0.7141648322838589,0.7481779050627299,0.6809391362685453,0.6189351561346438,0.6153611183381845,0.7213754286256835,0.5320820284051927,0.6564288799247535,0.698604868534378,0.7004601029571501,0.7529457559501022,0.7735801979728265,0.6760019884787083,0.7369615185825792,0.5860502552074445,0.7047002489756402,0.6685644762612004,0.6330641147939523,0.6598428314431748,0.7040325618895755,0.6973059599649075,0.736049904388096,0.6979186450584556,0.6941808307368547,0.7287437517016613,0.7047442191931313,0.6727148529263796,0.7102256594487552,0.6655376533405589,0.7225668922433242,0.7458526986163108,0.6246594758900268,0.5893472824481906,0.5872394449771225,0.67114770195456,0.7395579788895712
lh.lateraloccipital,0.80126232552097,0.6468026886883353,0.7031008918462105,0.8296299393571793,0.60000155915831,0.8594968622796414,0.8093365235063403,0.8259537165790778,0.7552473294604257,1.0,0.6190262453498955,0.8637905846970211,0.5451553919326305,0.8555623941686508,0.6559403908649281,0.6402867088713283,0.713673585533074,0.6647541559354855,0.6896852149921086,0.8438202941261851,0.7682659227902531,0.7550836989734663,0.779844651414962,0.774204899569134,0.7092949791898414,0.727804229512118,0.6661171871087094,0.6550464253543918,0.8175389009792591,0.7778710697813782,0.5896582008843144,0.5920472502439569,0.731786360623117,0.7449360113394681,0.7391225783223809,0.5821929851328831,0.5972846507353524,0.8415355208480862,0.5517017399713225,0.8027542226598259,0.665117546679617,0.792543276297815,0.7054042030296097,0.9419719625384393,0.6508203964283104,0.8798001232414623,0.538648548360812,0.8240536600788974,0.7373148535997264,0.6487598162930704,0.6861321736873238,0.7338614865318944,0.7481503334577996,0.8205980745636748,0.6888410733368078,0.6836323341549267,0.7165035982613464,0.693848818791635,0.6938964054829747,0.7300329035716545,0.6658481374954547,0.6740225843284807,0.8238902832151762,0.5645186175505823,0.5771272822394244,0.5626144299221075,0.7123835178401189,0.7822277632517779
