,lh.bankssts,lh.caudalanteriorcingulate,lh.caudalmiddlefrontal,lh.cuneus,lh.entorhinal,lh.fusiform,lh.inferiorparietal,lh.inferiortemporal,lh.isthmuscingulate,lh.lateraloccipital,lh.lateralorbitofrontal,lh.lingual,lh.medialorbitofrontal,lh.middletemporal,lh.parahippocampal,lh.paracentral,lh.parsopercularis,lh.parsorbitalis,lh.parstriangularis,lh.pericalcarine,lh.postcentral,lh.posteriorcingulate,lh.precentral,lh.precuneus,lh.rostralanteriorcingulate,lh.rostralmiddlefrontal,lh.superiorfrontal,lh.superiorparietal,lh.superiortemporal,lh.supramarginal,lh.frontalpole,lh.temporalpole,lh.transversetemporal,lh.insula,rh.bankssts,rh.caudalanteriorcingulate,rh.caudalmiddlefrontal,rh.cuneus,rh.entorhinal,rh.fusiform,rh.inferiorparietal,rh.inferiortemporal,rh.isthmuscingulate,rh.lateraloccipital,rh.lateralorbitofrontal,rh.lingual,rh.medialorbitofrontal,rh.middletemporal,rh.parahippocampal,rh.paracentral,rh.parsopercularis,rh.parsorbitalis,rh.parstriangularis,rh.pericalcarine,rh.postcentral,rh.posteriorcingulate,rh.precentral,rh.precuneus,rh.rostralanteriorcingulate,rh.rostralmiddlefrontal,rh.superiorfrontal,rh.superiorparietal,rh.superiortemporal,rh.supramarginal,rh.frontalpole,rh.temporalpole,rh.transversetemporal,rh.insula
lh.bankssts,1.0,0.519034093561964,0.46431833231892233,0.4997176456751278,0.3765135995376954,0.47027198495475653,0.5206024507458602,0.5620045751396795,0.573066615541411,0.6220455419239526,0.46897732308976814,0.489908902858209,0.39620936539148327,0.6371608467293417,0.3156639011208082,0.3250796217051071,0.5931534758471755,0.43310840829108116,0.4617614754876638,0.5681224836716164,0.6143180340327529,0.4661515716367695,0.6135562840506797,0.5596817327815731,0.32435828540200756,0.5811252611408615,0.46779485657461484,0.4511181621808132,0.659757507872638,0.556740736325975,0.3540005497225567,0.37576000173190527,0.5501087423495404,0.5930999031717124,0.2947621511958396,0.491194463417143,0.4209728725251465,0.5138942725702245,0.3993897475729112,0.5029581877040633,0.4786382125944241,0.5196357448932373,0.550429210001643,0.5270323037459433,0.5169327935246611,0.5307247047667981,0.4237658262619209,0.5116705896963901,0.4021195463684099,0.44632046321318775,0.285818642381124,0.49777224788638424,0.32699292537587255,0.5697872181384955,0.4755176451815704,0.534858170462535,0.4896838599937651,0.5763122931379353,0.3974607404577557,0.45303845298728157,0.4944490003152808,0.5648530663513006,0.5099934871936538,0.3739823824973696,0.4314071822935755,0.3758173476469782,0.3488246716684489,0.34500312026205426
lh.caudalanteriorcingulate,0.519034093561964,1.0,0.4558531068494745,0.43969226917715065,0.4008323579839214,0.41562770394690846,0.4591262678294672,0.4636799734206283,0.5093272675155326,0.5187004549906497,0.446002629238472,0.4101205922350379,0.3730828347901454,0.5270607617838577,0.29078979417510264,0.37173757026603077,0.5455500622463078,0.44132436654711477,0.4545887200928774,0.5253896064550224,0.5482531997627089,0.5540113999405855,0.5618330284856192,0.5433525384404772,0.4512294006594115,0.6007065741712502,0.5403348773568869,0.42229278093847167,0.5752953069253053,0.47316595181313426,0.36561035360098637,0.37262043202121126,0.47132956695351674,0.5244240840697879,0.2840374705110668,0.5692793965187456,0.45360567562483833,0.4840061835814894,0.4137345684681391,0.4237898148362218,0.4279762043528896,0.44470957688239754,0.44806771047388533,0.471464171340956,0.47261476858139584,0.4447856447115692,0.35883618663038025,0.4757590773248702,0.3493955113472584,0.42757433240806453,0.35284545231858644,0.49783096111731096,0.33878657785883637,0.4834621089908586,0.46453166154851205,0.5662052006627379,0.4896919385867003,0.5385974639614896,0.43442049771706287,0.5121984570613332,0.5396184289958753,0.5189295312002266,0.5036537480967088,0.3669268821660203,0.44238935277010877,0.4022504277959015,0.34610672421776134,0.39481387916401
lh.caudalmiddlefrontal,0.46431833231892233,0.45585310684947455,1.0,0.6372071113759483,0.5454808731868196,0.5057691295270652,0.8052905241020402,0.5492449269162804,0.4727349430250365,0.6938675893544298,0.6759217022208838,0.3452441016494341,0.5837711195026644,0.7016476004016826,0.5341402201255169,0.6183546814993754,0.5136575461771328,0.592855946950006,0.4403790899963471,0.5746233977671065,0.7820958073719706,0.662414530705259,0.8120422695677966,0.7752290621352681,0.5605820356600183,0.7252680522200724,0.7700247401623547,0.7069357091486193,0.7314389449970148,0.8210458671041552,0.5218142530595392,0.5729410855364271,0.49495462071695495,0.48850079527932894,0.5925794764519078,0.5637066922011265,0.48081300760773493,0.6204323042350086,0.30460172181476214,0.6679663027076184,0.5283223282841384,0.6112147479067767,0.465989375749584,0.7588007973636899,0.6159457965236773,0.6216623740785525,0.5872791455079159,0.6716308763667005,0.5377705241740325,0.633108417808645,0.663281932246487,0.5262052885707832,0.6817897814786544,0.5860136799039262,0.6867377778399749,0.6654589982378429,0.6604731038092181,0.677865205618868,0.624448058691703,0.7842980879139018,0.7145500620557494,0.6230183570805862,0.7542329015201918,0.39621105598852324,0.5512586385536624,0.35020032758494235,0.6177517275184644,0.7158527787574718
lh.cuneus,0.4997176456751278,0.43969226917715065,0.6372071113759483,1.0,0.4444147641612259,0.5136711401300893,0.6955565845847885,0.4944953343161839,0.497548350715921,0.7328228425455979,0.5236888318093009,0.5192104496791713,0.49790081222333815,0.6182537815664352,0.394227842573406,0.46560738598507234,0.4775028006265626,0.4907494402685012,0.4377250124554303,0.6843646653744463,0.7054164981119665,0.5357647707703053,0.6889829117361493,0.6978374463941672,0.4553685877814441,0.6313211657151921,0.6097941613758859,0.6425550604717157,0.6450475723645122,0.6689848801786004,0.4219021499572736,0.4482250382302677,0.5278568520680572,0.49471654417943023,0.4441748167015635,0.48693235702111826,0.48452431192681256,0.7303472664305097,0.3024969003337297,0.5728149307900486,0.5710451960492722,0.5820253050100334,0.4680208591992221,0.7264450152535602,0.5464343776206363,0.6309789205123676,0.47308498712229835,0.583570877844224,0.4514586242555907,0.5799874287974954,0.47454704006387144,0.5038401548479601,0.521267896145906,0.6298967713484311,0.6474797072872382,0.5811576373037708,0.5980359209743932,0.7003227567379976,0.47832352405991374,0.6305779569932698,0.5839277742895369,0.6573178660115127,0.6172708876208313,0.4293096240868865,0.5112960130529968,0.28942867803046035,0.5201889232858664,0.5324577578083546
lh.entorhinal,0.3765135995376954,0.4008323579839214,0.5454808731868196,0.44441476416122594,1.0,0.47221031554259396,0.5351776650071847,0.5188288566264352,0.3828434046129933,0.4478507679245592,0.4376405766899081,0.24775848394541697,0.36716533814464686,0.5889200002707109,0.5001759512748895,0.39341755952330787,0.32205601231036535,0.43657971054842387,0.2652427038983037,0.43249973831239025,0.508681705078776,0.5130637783250056,0.5159207887258146,0.5341770571661909,0.3666665366874872,0.4683905308230213,0.47861293471190125,0.44103556576076464,0.5522960755205125,0.5548478101776814,0.3688069920232982,0.6123624500605315,0.3335166502591611,0.38609431423384594,0.4855496474998242,0.4028480899375895,0.26588330975698493,0.37814042984054713,0.46539194623813,0.5669911314727181,0.34785135829524255,0.6013991175615024,0.3688524449586864,0.533441749844313,0.479587353846154,0.4465478928839644,0.34716996114875925,0.5748824358083127,0.3388532193688708,0.36955613660036746,0.4864309580745169,0.4171943463869863,0.558847663296127,0.4100011634165735,0.4269043081173687,0.4790139645302592,0.41862901034267963,0.4641546523690915,0.42018298432282514,0.543663792801331,0.4164711310097677,0.40515699898996704,0.5719331602568535,0.24137454825078328,0.40542726233103343,0.36217103088032504,0.3778737035194964,0.5814436718728072
lh.fusiform,0.47027198495475653,0.41562770394690846,0.5057691295270652,0.5136711401300893,0.47221031554259396,1.0,0.6152410397547035,0.7383043580210885,0.5542010743798222,0.6443761446436012,0.5649895964726587,0.7338766549422385,0.3584714100105164,0.7172345222859732,0.6713783881556281,0.5387129538808587,0.5611831665951736,0.5825069646730663,0.608377916247979,0.530087761826759,0.6468954923476248,0.3372304484885273,0.6331987483724277,0.6647092921815015,0.45999796902326534,0.5339989830544049,0.5546592536995388,0.7213407132279592,0.7280035653655582,0.5241482920129583,0.35173362112550205,0.41559483288850885,0.5468386680086571,0.6756609458971181,0.5186416933484534,0.5426800802680142,0.5400992467196408,0.5692009817130059,0.3550072628483543,0.35278255572853123,0.7502601445102042,0.46114496430293256,0.555792510479422,0.6213846912958524,0.3231249411594233,0.6946967535656632,0.3826704908077378,0.4147176973892065,0.46331825111552233,0.6404522224807244,0.5620888493109021,0.24380219188995994,0.2537320185768261,0.6070922570565457,0.6597273053762286,0.475244922507923,0.666009568248172,0.7245349472127349,0.4583905182887672,0.5099914619954509,0.5957992297357716,0.6462660051236546,0.44409418642659326,0.6833576382346932,0.34295320359734077,0.33286788124612887,0.5006391072711319,0.38974799821539186
lh.inferiorparietal,0.5206024507458602,0.4591262678294672,0.8052905241020402,0.6955565845847885,0.5351776650071847,0.6152410397547033,1.0,0.6202420192031068,0.48544674502518265,0.7738560641297207,0.651666690732205,0.435355587346016,0.5339496401323228,0.7596742092431258,0.5932549137243696,0.6461189008277821,0.5307768467346383,0.5985300709091282,0.5024547798038902,0.6160162106578948,0.8173448867842243,0.6410694967884203,0.8109124702402286,0.8475961220044314,0.5489342735119013,0.6627252017132622,0.7139594883752273,0.7880093626810472,0.7816204431793796,0.8839204785397595,0.48359273011985643,0.5404244492408825,0.5305870436711124,0.5399655340007026,0.6688766997645047,0.55420007706812,0.44651388913288287,0.7231175813500427,0.2911629814944592,0.6849784615755534,0.6345322315809385,0.5992238947710864,0.550853795386885,0.8092849878944293,0.5277659486291866,0.7564259293841658,0.5321420924664868,0.6482265842798779,0.5700074966414966,0.7288412202128318,0.6353708064911138,0.4386060732412525,0.6085024254213861,0.6762321157105214,0.7046243188006978,0.6750106579658074,0.6586056098672171,0.7940185428417542,0.6048336503029231,0.7056891264779074,0.6681843450272108,0.7024683633820253,0.7129998573091344,0.4789680977737243,0.5265313249662593,0.2905346011050721,0.624194478596607,0.6968186684908424
lh.inferiortemporal,0.5620045751396794,0.4636799734206283,0.5492449269162804,0.4944953343161839,0.5188288566264352,0.7383043580210885,0.6202420192031067,1.0,0.58542131887658,0.640805641470745,0.5625179181438414,0.5705665573622433,0.4078856959875818,0.7994244609205015,0.5330842444270041,0.5034212606503842,0.5593121433146302,0.52540306599467,0.5101616492750078,0.5052505947310444,0.6457867090941741,0.4557063066157132,0.6429957558251166,0.6641171135633488,0.4384423292455969,0.5198931190933537,0.5351789231087138,0.6256545967037098,0.7225456936566184,0.5807788556880186,0.37130434270160256,0.4566743409605355,0.5443503833194949,0.6279228605728481,0.5371945877419093,0.48477247922720273,0.45028232914596034,0.597758696240404,0.3417640291418636,0.49268850674783504,0.6623651447574944,0.5388968964737337,0.6480104221930915,0.6521702997585386,0.41352408401840574,0.6964599249865129,0.4534780848359862,0.5022877930618573,0.43429118958040624,0.5424625328759864,0.5530806480543747,0.34869951523656206,0.37593141511533945,0.6295640492497273,0.6135651182366831,0.5260134831758804,0.6087691383933713,0.6752934848779906,0.46782677584330007,0.5192811606374679,0.5188657202067333,0.6049391407632317,0.5553924327295005,0.5712390525696895,0.39644581880826585,0.34578128355414967,0.5205896935982994,0.5054976616624404
lh.isthmuscingulate,0.573066615541411,0.5093272675155326,0.4727349430250365,0.497548350715921,0.3828434046129933,0.5542010743798222,0.48544674502518265,0.5854213188765799,1.0,0.5086049500986587,0.5181287770754786,0.6507387986513014,0.4453703720044873,0.581887655365641,0.4062011118791242,0.4741881597898158,0.6409092583176627,0.4321502494616758,0.5432848834814369,0.5737890033612398,0.6116435606833956,0.4707269094536126,0.6249958029175964,0.6563813625417818,0.37734231361550746,0.5925832969269957,0.5559914023087174,0.5291755112012146,0.631398118542314,0.5081136331427002,0.41086640007453545,0.39768314575924046,0.5464399964235898,0.6611417810569303,0.30350078436137545,0.48900253547674677,0.5133691455158574,0.4677995058489696,0.3555816638783624,0.37999182427247347,0.5639598543835804,0.4573517581954762,0.6645312819548848,0.47908491470354825,0.43561496962608254,0.5049107604609988,0.4246136944425874,0.41197476109544107,0.39684756152142203,0.48791108909085895,0.3996464891532546,0.45119977134986633,0.2781768962467607,0.5326976317449832,0.5572607276259162,0.5014866165999496,0.5980029473771271,0.6140940954171997,0.3873142800678293,0.48021269445379816,0.5671561979520094,0.6347196187767645,0.4549553461512754,0.5039215379399291,0.3963766312792813,0.404538453394886,0.3913255713922477,0.33928499480083246
lh.lateraloccipital,0.6220455419239524,0.5187004549906497,0.6938675893544299,0.7328228425455979,0.4478507679245592,0.6443761446436012,0.7738560641297209,0.640805641470745,0.5086049500986587,1.0,0.6111174332545253,0.5922178243165064,0.4907839787508934,0.7444702764731915,0.4713657474424219,0.5021816843423479,0.5500533969121123,0.5871426158179736,0.5134960094200343,0.742677499850737,0.7503748833552479,0.5744816835425034,0.7653608100696304,0.7402230958302498,0.5497485575035866,0.6823432467124642,0.6745762086002213,0.7080733613756924,0.7426117443701621,0.7102789014524429,0.47006922299447673,0.4457562434008256,0.6028635846650944,0.5946600234886192,0.5219300574627109,0.5230854633622911,0.5357504808310741,0.8049725174481883,0.39189077638902875,0.6482948679938381,0.6604368308607786,0.6137942632073113,0.5618025786987441,0.85979062079516,0.5808773413890274,0.7712638109919916,0.5042159515851102,0.6530389132909993,0.5545920218495634,0.6693910669779715,0.5200872129680382,0.5074245507195465,0.497472123373561,0.7715440017574781,0.6874069322263332,0.6244698801478051,0.6382705650405598,0.7567241318660287,0.5299274079818712,0.6679001762624898,0.6566396871664633,0.7001076143816981,0.6576117625265115,0.49892197938692806,0.5269782304025684,0.3535407825416857,0.5386670893437954,0.5346365820446094
