,lh.bankssts,lh.caudalanteriorcingulate,lh.caudalmiddlefrontal,lh.cuneus,lh.entorhinal,lh.fusiform,lh.inferiorparietal,lh.inferiortemporal,lh.isthmuscingulate,lh.lateraloccipital,lh.lateralorbitofrontal,lh.lingual,lh.medialorbitofrontal,lh.middletemporal,lh.parahippocampal,lh.paracentral,lh.parsopercularis,lh.parsorbitalis,lh.parstriangularis,lh.pericalcarine,lh.postcentral,lh.posteriorcingulate,lh.precentral,lh.precuneus,lh.rostralanteriorcingulate,lh.rostralmiddlefrontal,lh.superiorfrontal,lh.superiorparietal,lh.superiortemporal,lh.supramarginal,lh.frontalpole,lh.temporalpole,lh.transversetemporal,lh.insula,rh.bankssts,rh.caudalanteriorcingulate,rh.caudalmiddlefrontal,rh.cuneus,rh.entorhinal,rh.fusiform,rh.inferiorparietal,rh.inferiortemporal,rh.isthmuscingulate,rh.lateraloccipital,rh.lateralorbitofrontal,rh.lingual,rh.medialorbitofrontal,rh.middletemporal,rh.parahippocampal,rh.paracentral,rh.parsopercularis,rh.parsorbitalis,rh.parstriangularis,rh.pericalcarine,rh.postcentral,rh.posteriorcingulate,rh.precentral,rh.precuneus,rh.rostralanteriorcingulate,rh.rostralmiddlefrontal,rh.superiorfrontal,rh.superiorparietal,rh.superiortemporal,rh.supramarginal,rh.frontalpole,rh.temporalpole,rh.transversetemporal,rh.insula
lh.bankssts,1.0,0.24312382874151708,0.5313859314939672,0.5996819131104779,0.4860381454922605,0.6761544376805017,0.8159886814103777,0.6596329114818181,0.5172032138151463,0.765498830858654,0.4653151971131682,0.6423915303298593,0.42731293488699607,0.8042584645765082,0.5191378360880935,0.4897094647277462,0.5159087837457731,0.3107716994739613,0.41107378468557326,0.6052612963815088,0.6942808750980326,0.3613227769519042,0.6560329783739793,0.6162980365059485,0.2721157986595436,0.3975710243897378,0.41550711412844704,0.7475011707369977,0.7863590147108542,0.8023390903719617,0.26049259886205284,0.46115268623403594,0.7028821122730506,0.6363548340661876,0.6435567882220943,0.41658619941976294,0.5265320974601843,0.632120812730132,0.455683032126461,0.5912238954133011,0.6573556859492893,0.5254984707660372,0.534595214657799,0.6137466141567739,0.39400897463285534,0.6061429271487114,0.43875383274985985,0.5980366922916233,0.5108526519691757,0.6333741175843761,0.5286339762425986,0.30208196561817996,0.4290016712741056,0.5918323816426689,0.6100339332044031,0.46748027162372363,0.5798560533443097,0.6648910741052116,0.3739240760268118,0.3786483047444209,0.4865162336199687,0.6328201281626243,0.6152049212371482,0.6183915842447691,0.22605901457529615,0.42525226812926503,0.6054512791954338,0.5095230634738239
lh.caudalanteriorcingulate,0.24312382874151708,1.0,0.6781096622611991,0.3653918310772051,0.6102625331760237,0.48287232326039553,0.34395911243977284,0.4170978455977769,0.6441740690306744,0.26557918537372927,0.5468681237763618,0.4591718190450462,0.5489287702515072,0.4025854835040406,0.5274641819448651,0.6479019941813766,0.6682143628222715,0.22043997007495428,0.44737399395790634,0.3684973415649477,0.5600523361499348,0.8008879974297602,0.5975167813101392,0.6026034585064035,0.7279551574504329,0.5192727127470658,0.7603883450335165,0.38464732772478677,0.4688533008538202,0.4534525808005412,0.23836725040609838,0.5456316068984437,0.5473034772201519,0.6537400466687789,0.3021802211816732,0.8276033245520507,0.6291086546990711,0.32599137395889455,0.5187697715670396,0.48189226936372065,0.3127210818760713,0.44263513428239826,0.6100190829585598,0.27013291201419715,0.5770894901262776,0.48357600265153133,0.5187540028859445,0.44591145019090966,0.523395426569914,0.5492532766959651,0.5726100015385015,0.32150969805729873,0.46277283408502945,0.390216019775363,0.48673556504249266,0.7412440589863984,0.5620144719396665,0.5219657102057226,0.6665247420044283,0.5488747058017176,0.7011808888518097,0.4281600536152264,0.45699976808574505,0.44587804453997976,0.19010802753715994,0.5185643745024705,0.3980371589718382,0.6165734651990893
lh.caudalmiddlefrontal,0.5313859314939672,0.6781096622611991,1.0,0.4694600284368343,0.5566506670394451,0.5439214943485098,0.6485699863505884,0.533866098396815,0.5217022824692721,0.5305298351439794,0.6536228719154774,0.49051927742306467,0.5559481980285984,0.6559700972884674,0.49165997078469315,0.7124923688533357,0.8853354820697958,0.45227982382400994,0.7400037022555875,0.43224145451497603,0.840443351287203,0.5886881182719681,0.9001513492303412,0.6284879399373412,0.6173343893029594,0.8196290450977811,0.8893655630242463,0.6790036204889823,0.7073105415344529,0.7541177829615138,0.39791041837892943,0.6022794641279258,0.6505774752460808,0.7374463477726446,0.45827885609497065,0.7325174975095177,0.7305644425326929,0.4949797095793679,0.4516391873498142,0.5141422572112873,0.5587426165199735,0.49272550988272196,0.5277667646650912,0.4947465751183773,0.5167499861492137,0.5194360075810376,0.5089457950900199,0.5190629745671024,0.47179593000601794,0.7198571258542856,0.624055964606507,0.34926456104246983,0.5484752629784898,0.49631690212667673,0.6465109390079449,0.6315357127046145,0.6936770274495214,0.6136729549119342,0.6081274036989451,0.6593887211378445,0.8447890757477833,0.6106144541056031,0.5101914546901324,0.58884942449248,0.2696268279702944,0.4945063562574068,0.48028340998654606,0.5012625137435271
lh.cuneus,0.5996819131104779,0.365391831077205,0.4694600284368343,1.0,0.5154841348610483,0.6846859841463951,0.7315219300175222,0.5852077013137635,0.6752738592314105,0.7946516487247827,0.39938350008485546,0.7965768641430506,0.43477978940819656,0.6196218910661101,0.5835989635458187,0.6253108343951266,0.4136149012144114,0.13197925080152598,0.2640737527891105,0.8514708709481917,0.6523938298214065,0.5489220163601458,0.612674253765622,0.8104762979249223,0.31754586397503826,0.2943068363522659,0.43513180437752536,0.7178906502210969,0.5984447022650425,0.6563365961393446,0.25048609780272935,0.42036412628142006,0.6012440411217402,0.5912593983318838,0.5573222902926902,0.4797682365221007,0.5493850455549094,0.85104056230155,0.5039934309946936,0.6773953442727098,0.674962797633485,0.5558059117118268,0.6892734226832722,0.7690031711981179,0.39800440144396576,0.800536915300996,0.4504656781102704,0.6058201521371677,0.5951320953179443,0.669214428064443,0.5186638374321384,0.20335221839085701,0.3710324813174695,0.7983359876358976,0.662887828069735,0.6150243182894167,0.6290190044732095,0.7880765362601447,0.3891106451499905,0.33300340348113366,0.48879650093590216,0.726565458294119,0.5927082318043857,0.6459759613847036,0.20284223002374552,0.44048393485675863,0.5902980276859728,0.6032096259528044
lh.entorhinal,0.4860381454922605,0.6102625331760237,0.5566506670394451,0.5154841348610483,1.0,0.7889274580825666,0.48680231507483646,0.7053944491946543,0.7666531568746435,0.5184422922784991,0.7011303551378728,0.7204453967361291,0.7499740732176899,0.6069854135875983,0.8383300077715656,0.558722194585852,0.5420233412832203,0.13086521728775613,0.2904691649403307,0.5786043719120169,0.6021933554397296,0.6732084668604097,0.6368544915115079,0.6310190963648765,0.5839959677504261,0.3195066230182269,0.5062239720806133,0.5393854669488606,0.6391312092896527,0.5579290666323324,0.2599989254823573,0.7361244380993742,0.7172091325896892,0.7817108280584572,0.38888220595815626,0.726502302405599,0.5376708052742735,0.4918266989546575,0.878294205738512,0.7617818083832745,0.34017990226276346,0.6285072987025909,0.7789082032268497,0.41895566514165355,0.7285307858811675,0.7044031506693671,0.755012211108336,0.5147362063773193,0.8148337495424374,0.665453294660321,0.5275477230428397,0.16172067181790645,0.346502335789221,0.5751973376471927,0.534026657334315,0.7479090813746259,0.5574163140121249,0.6389102210047009,0.6880592124333066,0.3367263922504165,0.5524995499454303,0.43269838353009854,0.5315011751748133,0.43370915487099915,0.21830676445814548,0.6964980151758293,0.6014155813055961,0.680179194763757
lh.fusiform,0.6761544376805017,0.48287232326039553,0.5439214943485098,0.684685984146395,0.7889274580825666,1.0,0.6966693672775228,0.8428051098177252,0.8009944293816531,0.7472269953740941,0.6122090558352901,0.8738991975115271,0.6604858759510807,0.7483528797949957,0.868222755495303,0.6121193448942129,0.5318142705367471,0.1640067603871004,0.3173305568684183,0.7403151448036653,0.6726551718908941,0.6479787530514323,0.6771430743403871,0.7720771464077242,0.46649481785548097,0.28573011756906314,0.45473020299918043,0.6911343766373043,0.7561388736521656,0.7147660724238001,0.2547775068601232,0.5930227061499707,0.7788855533004367,0.7946815409949317,0.5162848074210313,0.6257511304824607,0.5619355299008375,0.6625840216777522,0.7405373472689909,0.8668915321684053,0.5208461273644784,0.7135314468685988,0.8140737240348211,0.6120721766556148,0.6100080352437723,0.8308458632441892,0.6698571532076629,0.6128987712416585,0.8177260103913723,0.7145253575934849,0.5677792594403811,0.19745433337571947,0.38777526826454445,0.7045601225441912,0.6109948945087029,0.728326902942303,0.6154445725209794,0.7637324673656987,0.5767983772560741,0.3190617468709566,0.517091452915025,0.5969884602719292,0.6272849445863432,0.5641798944543885,0.21358460178746458,0.590415232565328,0.6890017150836967,0.6986024215440357
lh.inferiorparietal,0.8159886814103777,0.34395911243977284,0.6485699863505884,0.7315219300175222,0.48680231507483646,0.6966693672775228,1.0,0.6833286373462244,0.5540189617464263,0.8721041157696503,0.48107221191465294,0.6861719145135868,0.44594411899492636,0.8290912972786603,0.532239485922333,0.6422971941723605,0.5988701464714364,0.33404175876279524,0.48822852751528084,0.6738340875873486,0.8152087110804317,0.4484634967848712,0.773510154421126,0.7697676056739259,0.37212157183526806,0.5101801520686108,0.5760289329814977,0.8984386195978796,0.8011631032287416,0.9143797100774729,0.3373513101889771,0.49249176729530186,0.6920855175044995,0.658070882753242,0.6739322111974972,0.49123548466773126,0.6651600057574707,0.7619772192776049,0.4439238353780036,0.6327107463997308,0.8367797496500178,0.5814675775330085,0.5773183076267372,0.7246065946358642,0.40970558954705893,0.6729422203106672,0.4428002861917772,0.6619576943639623,0.5292730722725517,0.7443734748016326,0.6203704393956458,0.3401164982383298,0.5139760165863655,0.6818046971108334,0.7451944289120742,0.5464100394158125,0.7186284513599315,0.7976170809679765,0.4358682733816295,0.5221391686494644,0.6364348167288757,0.810529739640859,0.6576363708819082,0.780046534001455,0.27206002475981106,0.4650639573356097,0.622273056965022,0.5531077237111757
lh.inferiortemporal,0.6596329114818181,0.4170978455977769,0.533866098396815,0.5852077013137635,0.7053944491946543,0.8428051098177252,0.6833286373462244,1.0,0.6630890912843803,0.6687178752056309,0.5959084241229127,0.7180801697441777,0.6059207518583797,0.8205865220396994,0.7466045050896819,0.5490512983618998,0.5329185316154953,0.21695569123035863,0.3656525054605788,0.620091136281365,0.6415485445805662,0.5459561699207807,0.6497285501812252,0.6682944506673677,0.4383275325938847,0.3122128582772314,0.43859850346884494,0.6520911336837747,0.7532333466942549,0.6977239430514468,0.2360967240834173,0.6184494800050767,0.7267066801467229,0.7203002078756128,0.524443694679895,0.542649814049996,0.5331968546273776,0.572878058455346,0.662706857655702,0.7570425015101636,0.5242663177237976,0.7838658626035246,0.6735994030141546,0.5468173344669595,0.5657243074025539,0.6814725058276383,0.5984591876027195,0.6620784642873709,0.7039410355814185,0.6401319836240963,0.533334576291744,0.21180787521531433,0.39638657327510496,0.5891150540056515,0.5870217797737607,0.6179391175424268,0.5806695981502691,0.6705363503960949,0.523573646397796,0.3299913781888672,0.49138497222882993,0.5527433554080249,0.6063304794236101,0.5677615141119103,0.18975029314779085,0.5816733268277452,0.6256818419697772,0.6051230273718177
lh.isthmuscingulate,0.5172032138151463,0.6441740690306744,0.5217022824692721,0.6752738592314104,0.7666531568746435,0.8009944293816531,0.5540189617464263,0.6630890912843804,1.0,0.5687512527929003,0.5505288283663485,0.8366503792616328,0.6253949249184378,0.5797677564630935,0.8296633635116222,0.6855304904713524,0.49320014737476947,0.05160013916340066,0.20606564266876093,0.7318011742063191,0.6104070104630429,0.8523151710651177,0.6233582340698792,0.8478937344259749,0.508373864787937,0.22308731580958133,0.4764467088516792,0.5784697870633525,0.6402812958878039,0.6016824851497617,0.2016456731403711,0.5182733505097425,0.7360809107054876,0.7809454681841068,0.4332746516298983,0.7200976435831137,0.5415211111594221,0.6115668331410726,0.7139053028793818,0.7714714756493736,0.4222665765887079,0.6288119081269117,0.9397037051424209,0.5100815249929515,0.6100592045476362,0.8203556698879417,0.6496921091677069,0.5690981818155749,0.7988264471046777,0.700241379917313,0.5464193219107102,0.15518702186633032,0.3288494701002597,0.7137069405601265,0.5659375610363303,0.8644070115910442,0.5845753168530401,0.791716832750248,0.6051188644966073,0.2573591708792629,0.5101875976186631,0.5511625131542549,0.5857951303760038,0.5217586598574305,0.16550924240059775,0.5628601616054248,0.6376958910599118,0.7637311091885651
lh.lateraloccipital,0.7654988308586541,0.26557918537372927,0.5305298351439794,0.7946516487247827,0.5184422922784991,0.7472269953740941,0.8721041157696502,0.668717875205631,0.5687512527929003,1.0,0.4505066443478047,0.7839146590927721,0.44734907202932694,0.757782866009341,0.5693603946477704,0.587510813334448,0.4704544174316925,0.2330115081885851,0.362075834565339,0.7817226300318371,0.7304067408425942,0.4005485868304315,0.6860687688961927,0.7267026212768912,0.29154094770888683,0.36844399553158597,0.4550120331800028,0.8326519687242976,0.7139034629341364,0.7811545425770458,0.27159172454600145,0.45647010115441283,0.6510699902624555,0.6055708116041203,0.632562440761508,0.42796037508185936,0.5857137547478709,0.8190994874778268,0.4924799071903084,0.693823926886069,0.7606721862982674,0.5761301749352289,0.6109823791985881,0.8435921449837086,0.3941824922678931,0.7749530925365493,0.4516293607556017,0.624477827728273,0.5724226887370977,0.7113219296548361,0.5587621665930442,0.25465831155218055,0.438079915699762,0.7762112380281073,0.7136802198111891,0.5140130035068025,0.6722273654675173,0.7654249275692117,0.37889957548093733,0.4044842814171627,0.5299803966297638,0.7552120001445859,0.6257207965602426,0.699596611811167,0.23427127573149412,0.4476225819041081,0.6324327126948972,0.5445723648634979
