region,rk
LIPd_L,0.6090454241848535
6a_L,0.6153823106574636
i6-8_L,0.5983414658779131
s6-8_L,0.5939713112386594
43_L,0.6189708096080363
OP4_L,0.6199826864524528
OP1_L,0.6631524430034353
OP2-3_L,0.6924876359441949
52_L,0.6579328522985088
RI_L,0.6647621900956845
PFcm_L,0.6298990998822007
PoI2_L,0.6402146316609078
TA2_L,0.6260254636537134
FOP4_L,0.6392509249356301
MI_L,0.6120178580051454
Pir_L,0.7256278441718618
AVI_L,0.6570204424893688
AAIC_L,0.6593274054412985
FOP1_L,0.6422844579888518
FOP3_L,0.6330418972958246
FOP2_L,0.6484856570837418
PFt_L,0.5618331557046466
AIP_L,0.5950845213331032
EC_L,0.7838575499596436
PreS_L,0.7896380818442138
H_L,0.6981305242539065
ProS_L,0.6772148668022521
PeEc_L,0.7308121629547604
STGa_L,0.5834967987529073
PBelt_L,0.6259654434305467
A5_L,0.6093722534912122
PHA1_L,0.7010080556254404
PHA3_L,0.6670454563797653
STSda_L,0.6078327913018332
STSdp_L,0.6089224372610097
STSvp_L,0.5617094096076526
TGd_L,0.6564218400362807
TE1a_L,0.5895972964882098
TE1p_L,0.5733587872779009
TE2a_L,0.63818437526342
TF_L,0.7215841120335066
TE2p_L,0.6597090984761795
PHT_L,0.5663706172643559
PH_L,0.5888051353244068
TPOJ1_L,0.6003945214532326
TPOJ2_L,0.5749938394546571
TPOJ3_L,0.5855204513028213
DVT_L,0.5979150002922798
PGp_L,0.5719340899075182
IP2_L,0.5559229036042106
IP1_L,0.5636354453603115
IP0_L,0.5486490985289457
PFop_L,0.577055656456684
PF_L,0.5768885763440003
PFm_L,0.5557694283372475
PGi_L,0.5637128087816713
PGs_L,0.5600957559389962
V6A_L,0.5815277142456481
VMV1_L,0.7065940888888957
VMV3_L,0.6509542464355753
PHA2_L,0.662683461381842
V4t_L,0.6064702317374705
FST_L,0.5825888881052047
V3CD_L,0.5899526663205712
LO3_L,0.5753666062933216
VMV2_L,0.6691269569858592
31pd_L,0.5968700201105996
31a_L,0.5941798411720312
VVC_L,0.679745738049219
25_L,0.7583403003310994
s32_L,0.7290837567923311
pOFC_L,0.7809011641494602
PoI1_L,0.6347769792212249
Ig_L,0.6735682737146025
FOP5_L,0.662173476063323
p10p_L,0.5772500700013893
p47r_L,0.5640605445716026
TGv_L,0.7104576814522353
MBelt_L,0.7119094964611815
LBelt_L,0.6815806678862938
A4_L,0.599570081396617
STSva_L,0.5814695607471776
TE1m_L,0.5831941383612116
PI_L,0.6373696811314079
a32pr_L,0.587441532454028
p24_L,0.5829727889856344
V1_R,0.6737227800182912
MST_R,0.6154071422223604
V6_R,0.623593418494428
V2_R,0.661632736228003
V3_R,0.6354719873405059
V4_R,0.6255864757561271
V8_R,0.6414175936112052
4_R,0.692989972729354
3b_R,0.6670054666430416
FEF_R,0.6283855683490532
PEF_R,0.6088015295727197
55b_R,0.6049581019831131
V3A_R,0.6110955050047998
RSC_R,0.7549258379482741
POS2_R,0.6188010760928933
V7_R,0.603260661767886
IPS1_R,0.5828197918898453
FFC_R,0.6531732062417908
V3B_R,0.5858829484510079
LO1_R,0.5875433423203379
LO2_R,0.6082243895906548
PIT_R,0.616475209466466
MT_R,0.6045670377389261
A1_R,0.7187323055854674
PSL_R,0.5535271009067572
SFL_R,0.6002098476869532
PCV_R,0.6008999417088414
STV_R,0.5641565072329503
7Pm_R,0.5814291484406381
7m_R,0.6147274553771556
POS1_R,0.6609268159821202
23d_R,0.658133608893636
v23ab_R,0.6637535330490443
d23ab_R,0.6579601828927482
31pv_R,0.6194017768190434
5m_R,0.677986898921764
5mv_R,0.6325966395112224
23c_R,0.6046737267217118
5L_R,0.6038331344581526
24dd_R,0.6843571834270262
24dv_R,0.6552429760834567
7AL_R,0.5664582278372535
SCEF_R,0.6513396266128756
6ma_R,0.6065139593523506
7Am_R,0.5749800131873279
7Pl_R,0.5709581753290056
7PC_R,0.577095045928749
LIPv_R,0.5972178795659939
VIP_R,0.5760351840831556
MIP_R,0.5771324022254442
1_R,0.6271658691126901
2_R,0.6014949121372758
3a_R,0.6643891398889844
6d_R,0.6417586612531084
6mp_R,0.6309242598753149
6v_R,0.5820814039387234
p24pr_R,0.6298537663620302
33pr_R,0.6810213116176992
a24pr_R,0.623110934672548
p32pr_R,0.6412408841995877
a24_R,0.6501247141858618
d32_R,0.6153659132476683
8BM_R,0.6210942278772746
p32_R,0.6440709275367729
10r_R,0.6767469327417106
47m_R,0.7048801249307535
8Av_R,0.5978056615462356
8Ad_R,0.5980777335577299
9m_R,0.5909206861069268
8BL_R,0.5645718201661801
9p_R,0.5556157453263358
10d_R,0.5727137705749022
8C_R,0.606734782846151
44_R,0.6015863051423457
45_R,0.5960734702412701
47l_R,0.6028769506500974
a47r_R,0.598345486306317
6r_R,0.5922518045624882
IFJa_R,0.627679016731225
IFJp_R,0.6184731366963602
IFSp_R,0.6170703905815866
IFSa_R,0.5898205079850262
p9-46v_R,0.580888288429859
46_R,0.5765722266928426
a9-46v_R,0.5811612432631502
9-46d_R,0.5690528873463783
9a_R,0.5479383811909647
10v_R,0.6964375410853267
a10p_R,0.5973212945596548
10pp_R,0.6544844269754255
11l_R,0.6667761249760277
13l_R,0.7715878046920335
OFC_R,0.7679061274480157
47s_R,0.6831066189174126
LIPd_R,0.5840434685897357
6a_R,0.625656094514863
i6-8_R,0.6176021435176366
s6-8_R,0.5931005884396887
43_R,0.6058272177727426
OP4_R,0.6067059395349573
OP1_R,0.6510400680678013
OP2-3_R,0.6789198898558402
52_R,0.6598735010134571
RI_R,0.6467509838095838
PFcm_R,0.6027638037450241
PoI2_R,0.6366793544840824
TA2_R,0.6341876965372402
FOP4_R,0.6507313938759361
MI_R,0.6205584138091831
Pir_R,0.7123060947014551
AVI_R,0.6603641729771282
AAIC_R,0.6464997333385692
FOP1_R,0.6407923513264889
FOP3_R,0.6441240361928613
FOP2_R,0.6526434887549045
PFt_R,0.5588938041511429
AIP_R,0.5792670470165776
EC_R,0.7797276420825245
PreS_R,0.7857795396615974
H_R,0.6882010416576912
ProS_R,0.6832238670642171
PeEc_R,0.7164890994369566
STGa_R,0.5701576248310051
PBelt_R,0.6352401656325327
A5_R,0.5779344002870107
PHA1_R,0.6938436171157141
PHA3_R,0.6537086264790763
STSda_R,0.5812701293655248
STSdp_R,0.5851167208134136
STSvp_R,0.5623888393098209
TGd_R,0.6519382982838282
TE1a_R,0.5722500614519443
TE1p_R,0.5590529787969774
TE2a_R,0.6303924335212368
TF_R,0.7157081338128402
TE2p_R,0.6518799537604567
PHT_R,0.5547972343262438
PH_R,0.5893185054265186
TPOJ1_R,0.5753406751899379
TPOJ2_R,0.573008400006723
TPOJ3_R,0.572810552614171
DVT_R,0.6200062991150376
PGp_R,0.5578013039666356
IP2_R,0.5652838650508866
IP1_R,0.5620317533326984
IP0_R,0.5706123602189442
PFop_R,0.5650760214811924
PF_R,0.550740782015777
PFm_R,0.557442203222548
PGi_R,0.5557658375876703
PGs_R,0.5507646333488347
V6A_R,0.5901852343316861
VMV1_R,0.6990251253633616
VMV3_R,0.6526450331486547
PHA2_R,0.6486918945828926
V4t_R,0.6032698986721855
FST_R,0.5796681228779088
V3CD_R,0.575429100229557
LO3_R,0.5819602869786342
VMV2_R,0.662788866583188
31pd_R,0.6126236392603388
31a_R,0.6194856958370153
VVC_R,0.6749498793815666
25_R,0.7432377428581617
s32_R,0.7327496509190773
pOFC_R,0.7801437618297384
PoI1_R,0.6315548788786332
Ig_R,0.6657683683978803
FOP5_R,0.6652916925847651
p10p_R,0.584757263479711
p47r_R,0.569915369084773
TGv_R,0.6980726292672521
MBelt_R,0.7229450505918809
LBelt_R,0.6598307149995405
A4_R,0.5865316423823744
STSva_R,0.5816623326980931
TE1m_R,0.5688122072756633
PI_R,0.6276849018015879
a32pr_R,0.6210417204511831
p24_R,0.6154142605733456
